baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.23865168539325843, 'evidence_accuracy': 0.6409495548961425, 'evidence_precision': 0.20318725099601595, 'evidence_recall': 0.5483870967741935, 'evidence_f1': 0.2965116279069767, 'similarity_metrics': np.float32(0.99431974), 'contradiction': 0.9090051054954529}","{'distance': 0.25225225225225223, 'evidence_accuracy': 0.6305637982195845, 'evidence_precision': 0.19884169884169883, 'evidence_recall': 0.553763440860215, 'evidence_f1': 0.29261363636363635, 'similarity_metrics': np.float32(0.98704326), 'contradiction': 0.04317791759967804}","{'distance': 0.24616771866546439, 'evidence_accuracy': 0.6335311572700296, 'evidence_precision': 0.19921875, 'evidence_recall': 0.5483870967741935, 'evidence_f1': 0.2922636103151862, 'similarity_metrics': np.float32(0.9916385), 'contradiction': 0.08297742903232574}","{'distance': 0.2733878292461399, 'evidence_accuracy': 0.5823442136498517, 'evidence_precision': 0.15664845173041894, 'evidence_recall': 0.46236559139784944, 'evidence_f1': 0.23401360544217686, 'similarity_metrics': np.float32(0.99648637), 'contradiction': 0.9526763558387756}","{'distance': 0.27173418297678653, 'evidence_accuracy': 0.5764094955489614, 'evidence_precision': 0.1493624772313297, 'evidence_recall': 0.44086021505376344, 'evidence_f1': 0.2231292517006803, 'similarity_metrics': np.float32(0.9964751), 'contradiction': 0.9526605606079102}","{'distance': 0.3495412844036697, 'evidence_accuracy': 0.5370919881305638, 'evidence_precision': 0.1578125, 'evidence_recall': 0.543010752688172, 'evidence_f1': 0.24455205811138012, 'similarity_metrics': np.float32(0.9934627), 'contradiction': 0.9610849618911743}","{'distance': 0.023738872403560873, 'evidence_accuracy': 0.844213649851632, 'evidence_precision': 0.125, 'evidence_recall': 0.021505376344086023, 'evidence_f1': 0.03669724770642202, 'similarity_metrics': np.float32(0.9477674), 'contradiction': 0.009477565065026283}"
"{'distance': 0.1282051282051282, 'evidence_accuracy': 0.725609756097561, 'evidence_precision': 0.5447154471544715, 'evidence_recall': 0.2838983050847458, 'evidence_f1': 0.3732590529247911, 'similarity_metrics': np.float32(0.99375045), 'contradiction': 0.9980929493904114}","{'distance': 0.49860335195530725, 'evidence_accuracy': 0.501219512195122, 'evidence_precision': 0.3123644251626898, 'evidence_recall': 0.6101694915254238, 'evidence_f1': 0.4131994261119082, 'similarity_metrics': np.float32(0.98439705), 'contradiction': 0.9928083419799805}","{'distance': 0.5034867503486751, 'evidence_accuracy': 0.4975609756097561, 'evidence_precision': 0.3103448275862069, 'evidence_recall': 0.6101694915254238, 'evidence_f1': 0.4114285714285714, 'similarity_metrics': np.float32(0.9846679), 'contradiction': 0.9928083419799805}","{'distance': 0.13633559531153605, 'evidence_accuracy': 0.7073170731707317, 'evidence_precision': 0.48412698412698413, 'evidence_recall': 0.2584745762711864, 'evidence_f1': 0.33701657458563533, 'similarity_metrics': np.float32(0.9884194), 'contradiction': 0.9984014630317688}","{'distance': 0.1328413284132841, 'evidence_accuracy': 0.7146341463414634, 'evidence_precision': 0.5081967213114754, 'evidence_recall': 0.2627118644067797, 'evidence_f1': 0.3463687150837989, 'similarity_metrics': np.float32(0.98701394), 'contradiction': 0.9984014630317688}","{'distance': 0.15603284902084646, 'evidence_accuracy': 0.6560975609756098, 'evidence_precision': 0.35294117647058826, 'evidence_recall': 0.22784810126582278, 'evidence_f1': 0.276923076923077, 'similarity_metrics': np.float32(0.98181844), 'contradiction': 0.9972531199455261}","{'distance': 0.04878048780487809, 'evidence_accuracy': 0.697560975609756, 'evidence_precision': 0.35, 'evidence_recall': 0.059322033898305086, 'evidence_f1': 0.10144927536231883, 'similarity_metrics': np.float32(0.8928126), 'contradiction': 0.005128347314894199}"
"{'distance': 0.03200000000000003, 'evidence_accuracy': 0.9362549800796812, 'evidence_precision': 0.5555555555555556, 'evidence_recall': 0.29411764705882354, 'evidence_f1': 0.3846153846153846, 'similarity_metrics': np.float32(0.983719), 'contradiction': 0.9646843075752258}","{'distance': 0.038000000000000034, 'evidence_accuracy': 0.9302788844621513, 'evidence_precision': 0.47619047619047616, 'evidence_recall': 0.29411764705882354, 'evidence_f1': 0.3636363636363637, 'similarity_metrics': np.float32(0.9810302), 'contradiction': 0.9832496047019958}","{'distance': 0.035246727089627394, 'evidence_accuracy': 0.9302788844621513, 'evidence_precision': 0.4782608695652174, 'evidence_recall': 0.3235294117647059, 'evidence_f1': 0.3859649122807018, 'similarity_metrics': np.float32(0.97614324), 'contradiction': 0.9889695644378662}","{'distance': 0.1147208121827411, 'evidence_accuracy': 0.8386454183266933, 'evidence_precision': 0.15942028985507245, 'evidence_recall': 0.3235294117647059, 'evidence_f1': 0.21359223300970873, 'similarity_metrics': np.float32(0.9671418), 'contradiction': 0.9902732968330383}","{'distance': 0.06760847628657918, 'evidence_accuracy': 0.8904382470119522, 'evidence_precision': 0.2558139534883721, 'evidence_recall': 0.3235294117647059, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.96219265), 'contradiction': 0.9930034279823303}","{'distance': 0.1077235772357723, 'evidence_accuracy': 0.8426294820717132, 'evidence_precision': 0.16417910447761194, 'evidence_recall': 0.3235294117647059, 'evidence_f1': 0.21782178217821785, 'similarity_metrics': np.float32(0.93757176), 'contradiction': 0.9789532423019409}","{'distance': 0.005976095617529875, 'evidence_accuracy': 0.9302788844621513, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.029411764705882353, 'evidence_f1': 0.05405405405405406, 'similarity_metrics': np.float32(0.974714), 'contradiction': 0.013141504488885403}"
,"{'distance': 0.7572746628814762, 'evidence_accuracy': 0.364551863041289, 'evidence_precision': 0.2744405182567727, 'evidence_recall': 0.9395161290322581, 'evidence_f1': 0.4247948951686418, 'similarity_metrics': np.float32(0.9507165), 'contradiction': 0.1908402293920517}","{'distance': 0.8251851851851852, 'evidence_accuracy': 0.34441087613293053, 'evidence_precision': 0.26971428571428574, 'evidence_recall': 0.9516129032258065, 'evidence_f1': 0.42030276046304543, 'similarity_metrics': np.float32(0.90936893), 'contradiction': 0.09547064453363419}",,,,"{'distance': 0.01611278952668682, 'evidence_accuracy': 0.7401812688821753, 'evidence_precision': 0.1875, 'evidence_recall': 0.012096774193548387, 'evidence_f1': 0.022727272727272724, 'similarity_metrics': np.float32(0.99181366), 'contradiction': 0.025752544403076172}"
"{'distance': 0.40992907801418443, 'evidence_accuracy': 0.48621553884711777, 'evidence_precision': 0.46596858638743455, 'evidence_recall': 0.4635416666666667, 'evidence_f1': 0.46475195822454307, 'similarity_metrics': np.float32(0.9915992), 'contradiction': 0.07000166922807693}","{'distance': 0.5629139072847682, 'evidence_accuracy': 0.5087719298245614, 'evidence_precision': 0.4925373134328358, 'evidence_recall': 0.6875, 'evidence_f1': 0.5739130434782609, 'similarity_metrics': np.float32(0.9749336), 'contradiction': 0.141985684633255}","{'distance': 0.5673876871880199, 'evidence_accuracy': 0.5112781954887218, 'evidence_precision': 0.4944237918215613, 'evidence_recall': 0.6927083333333334, 'evidence_f1': 0.5770065075921909, 'similarity_metrics': np.float32(0.9739156), 'contradiction': 0.1265115886926651}",,,,
"{'distance': 0.31934426229508195, 'evidence_accuracy': 0.574726609963548, 'evidence_precision': 0.2524271844660194, 'evidence_recall': 0.39593908629441626, 'evidence_f1': 0.30830039525691705, 'similarity_metrics': np.float32(0.9912102), 'contradiction': 0.8553629517555237}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.5625759416767923, 'evidence_precision': 0.2445141065830721, 'evidence_recall': 0.39593908629441626, 'evidence_f1': 0.3023255813953489, 'similarity_metrics': np.float32(0.98967856), 'contradiction': 0.8262740969657898}","{'distance': 0.39716790289952797, 'evidence_accuracy': 0.5139732685297691, 'evidence_precision': 0.2335958005249344, 'evidence_recall': 0.4517766497461929, 'evidence_f1': 0.3079584775086505, 'similarity_metrics': np.float32(0.9775636), 'contradiction': 0.6661954522132874}","{'distance': 0.05867970660146704, 'evidence_accuracy': 0.7703523693803159, 'evidence_precision': 0.5740740740740741, 'evidence_recall': 0.15736040609137056, 'evidence_f1': 0.24701195219123506, 'similarity_metrics': np.float32(0.99496835), 'contradiction': 0.9483737945556641}","{'distance': 0.057387057387057405, 'evidence_accuracy': 0.7691373025516404, 'evidence_precision': 0.5660377358490566, 'evidence_recall': 0.15228426395939088, 'evidence_f1': 0.24000000000000002, 'similarity_metrics': np.float32(0.9938947), 'contradiction': 0.9435921907424927}","{'distance': 0.17705735660847877, 'evidence_accuracy': 0.6816524908869988, 'evidence_precision': 0.30303030303030304, 'evidence_recall': 0.25380710659898476, 'evidence_f1': 0.2762430939226519, 'similarity_metrics': np.float32(0.9806705), 'contradiction': 0.9906794428825378}","{'distance': 0.020656136087484844, 'evidence_accuracy': 0.7448359659781288, 'evidence_precision': 0.11764705882352941, 'evidence_recall': 0.01015228426395939, 'evidence_f1': 0.018691588785046728, 'similarity_metrics': np.float32(0.98574114), 'contradiction': 0.01540274266153574}"
"{'distance': 0.40204729968231556, 'evidence_accuracy': 0.49011446409989595, 'evidence_precision': 0.25116279069767444, 'evidence_recall': 0.6067415730337079, 'evidence_f1': 0.35526315789473684, 'similarity_metrics': np.float32(0.9827216), 'contradiction': 0.9122238755226135}",,"{'distance': 0.9387266634753471, 'evidence_accuracy': 0.2523413111342352, 'evidence_precision': 0.23304628632938643, 'evidence_recall': 0.9730337078651685, 'evidence_f1': 0.3760312635692574, 'similarity_metrics': np.float32(0.9173629), 'contradiction': 0.9705970287322998}","{'distance': 0.4119298245614035, 'evidence_accuracy': 0.495837669094693, 'evidence_precision': 0.25963302752293577, 'evidence_recall': 0.6359550561797753, 'evidence_f1': 0.36872964169381106, 'similarity_metrics': np.float32(0.966763), 'contradiction': 0.9830507636070251}","{'distance': 0.4052356020942408, 'evidence_accuracy': 0.48491155046826223, 'evidence_precision': 0.25022914757103576, 'evidence_recall': 0.6134831460674157, 'evidence_f1': 0.35546875, 'similarity_metrics': np.float32(0.93981314), 'contradiction': 0.9943589568138123}","{'distance': 0.8407322654462243, 'evidence_accuracy': 0.2778355879292404, 'evidence_precision': 0.24277141298417895, 'evidence_recall': 1.0, 'evidence_f1': 0.39069359086918354, 'similarity_metrics': np.float32(0.9646531), 'contradiction': 0.9604775309562683}","{'distance': 0.043184183142559784, 'evidence_accuracy': 0.7502601456815817, 'evidence_precision': 0.2891566265060241, 'evidence_recall': 0.05393258426966292, 'evidence_f1': 0.09090909090909091, 'similarity_metrics': np.float32(0.9944453), 'contradiction': 0.017521195113658905}"
"{'distance': 0.8372591006423983, 'evidence_accuracy': 0.24537037037037038, 'evidence_precision': 0.1597222222222222, 'evidence_recall': 0.9484536082474226, 'evidence_f1': 0.2734026745913819, 'similarity_metrics': np.float32(0.8400703), 'contradiction': 0.2949755787849426}","{'distance': 0.777535441657579, 'evidence_accuracy': 0.2854938271604938, 'evidence_precision': 0.16483516483516483, 'evidence_recall': 0.9278350515463918, 'evidence_f1': 0.27993779160186627, 'similarity_metrics': np.float32(0.854075), 'contradiction': 0.5324186086654663}","{'distance': 0.8404494382022472, 'evidence_accuracy': 0.24074074074074073, 'evidence_precision': 0.15771230502599654, 'evidence_recall': 0.9381443298969072, 'evidence_f1': 0.27002967359050445, 'similarity_metrics': np.float32(0.8349719), 'contradiction': 0.14247126877307892}",,,,"{'distance': 0.01851851851851849, 'evidence_accuracy': 0.8441358024691358, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.041237113402061855, 'evidence_f1': 0.07339449541284404, 'similarity_metrics': np.float32(0.99666184), 'contradiction': 0.06559241563081741}"
"{'distance': 0.4118811881188119, 'evidence_accuracy': 0.5541195476575121, 'evidence_precision': 0.29721362229102166, 'evidence_recall': 0.6620689655172414, 'evidence_f1': 0.41025641025641024, 'similarity_metrics': np.float32(0.99291503), 'contradiction': 0.08524492383003235}","{'distance': 0.4129793510324484, 'evidence_accuracy': 0.5872374798061389, 'evidence_precision': 0.328149300155521, 'evidence_recall': 0.7275862068965517, 'evidence_f1': 0.452304394426581, 'similarity_metrics': np.float32(0.97624457), 'contradiction': 0.32295167446136475}","{'distance': 0.4129793510324484, 'evidence_accuracy': 0.5872374798061389, 'evidence_precision': 0.328149300155521, 'evidence_recall': 0.7275862068965517, 'evidence_f1': 0.452304394426581, 'similarity_metrics': np.float32(0.97624457), 'contradiction': 0.32295167446136475}",,"{'distance': 0.4270109235352533, 'evidence_accuracy': 0.5484652665589661, 'evidence_precision': 0.2971342383107089, 'evidence_recall': 0.6793103448275862, 'evidence_f1': 0.41343126967471144, 'similarity_metrics': np.float32(0.984532), 'contradiction': 0.9653439521789551}","{'distance': 0.4567046016823355, 'evidence_accuracy': 0.5177705977382876, 'evidence_precision': 0.2778581765557164, 'evidence_recall': 0.6620689655172414, 'evidence_f1': 0.39143730886850153, 'similarity_metrics': np.float32(0.9658467), 'contradiction': 0.9850224852561951}","{'distance': 0.00646203554119551, 'evidence_accuracy': 0.7625201938610663, 'evidence_precision': 0.25, 'evidence_recall': 0.006896551724137931, 'evidence_f1': 0.013422818791946308, 'similarity_metrics': np.float32(0.99955034), 'contradiction': 0.6337202191352844}"
"{'distance': 0.11158493248045487, 'evidence_accuracy': 0.7591549295774648, 'evidence_precision': 0.11363636363636363, 'evidence_recall': 0.0970873786407767, 'evidence_f1': 0.10471204188481675, 'similarity_metrics': np.float32(0.9938209), 'contradiction': 0.14456582069396973}",,,"{'distance': 0.46178343949044587, 'evidence_accuracy': 0.4507042253521127, 'evidence_precision': 0.12532637075718014, 'evidence_recall': 0.46601941747572817, 'evidence_f1': 0.19753086419753088, 'similarity_metrics': np.float32(0.9856655), 'contradiction': 0.8306730389595032}","{'distance': 0.18714285714285717, 'evidence_accuracy': 0.7295774647887324, 'evidence_precision': 0.1888111888111888, 'evidence_recall': 0.2621359223300971, 'evidence_f1': 0.21951219512195122, 'similarity_metrics': np.float32(0.9766317), 'contradiction': 0.9400091767311096}","{'distance': 0.14020028612303292, 'evidence_accuracy': 0.7408450704225352, 'evidence_precision': 0.1415929203539823, 'evidence_recall': 0.1553398058252427, 'evidence_f1': 0.14814814814814814, 'similarity_metrics': np.float32(0.9793971), 'contradiction': 0.9480271935462952}","{'distance': 0.0014084507042253502, 'evidence_accuracy': 0.856338028169014, 'evidence_precision': 1.0, 'evidence_recall': 0.009708737864077669, 'evidence_f1': 0.01923076923076923, 'similarity_metrics': np.float32(1.0000001), 'contradiction': 0.0058901989832520485}"
"{'distance': 0.42829643888354185, 'evidence_accuracy': 0.5256637168141592, 'evidence_precision': 0.2574626865671642, 'evidence_recall': 0.5, 'evidence_f1': 0.33990147783251234, 'similarity_metrics': np.float32(0.99317473), 'contradiction': 0.0940689817070961}","{'distance': 0.4858812074001947, 'evidence_accuracy': 0.5309734513274337, 'evidence_precision': 0.28903654485049834, 'evidence_recall': 0.6304347826086957, 'evidence_f1': 0.3963553530751709, 'similarity_metrics': np.float32(0.989444), 'contradiction': 0.05364245921373367}","{'distance': 0.4858812074001947, 'evidence_accuracy': 0.5309734513274337, 'evidence_precision': 0.28903654485049834, 'evidence_recall': 0.6304347826086957, 'evidence_f1': 0.3963553530751709, 'similarity_metrics': np.float32(0.989444), 'contradiction': 0.05364245921373367}","{'distance': 0.4439208294062206, 'evidence_accuracy': 0.48672566371681414, 'evidence_precision': 0.21851851851851853, 'evidence_recall': 0.427536231884058, 'evidence_f1': 0.2892156862745098, 'similarity_metrics': np.float32(0.9927141), 'contradiction': 0.6997716426849365}","{'distance': 0.42884071630537224, 'evidence_accuracy': 0.5008849557522124, 'evidence_precision': 0.22519083969465647, 'evidence_recall': 0.427536231884058, 'evidence_f1': 0.295, 'similarity_metrics': np.float32(0.9926795), 'contradiction': 0.6137316226959229}","{'distance': 0.4143126177024482, 'evidence_accuracy': 0.49734513274336284, 'evidence_precision': 0.2125984251968504, 'evidence_recall': 0.391304347826087, 'evidence_f1': 0.2755102040816327, 'similarity_metrics': np.float32(0.98963475), 'contradiction': 0.9072599411010742}","{'distance': 0.031858407079646045, 'evidence_accuracy': 0.7345132743362832, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 0.021739130434782608, 'evidence_f1': 0.03846153846153846, 'similarity_metrics': np.float32(0.9793016), 'contradiction': 0.0453437939286232}"
"{'distance': 0.062105263157894774, 'evidence_accuracy': 0.6498455200823893, 'evidence_precision': 0.2839506172839506, 'evidence_recall': 0.07540983606557378, 'evidence_f1': 0.11917098445595856, 'similarity_metrics': np.float32(0.9958616), 'contradiction': 0.8991266489028931}","{'distance': 0.8015748031496063, 'evidence_accuracy': 0.44387229660144184, 'evidence_precision': 0.3609467455621302, 'evidence_recall': 1.0, 'evidence_f1': 0.5304347826086956, 'similarity_metrics': np.float32(0.74627453), 'contradiction': 0.15922383964061737}","{'distance': 0.852239674229203, 'evidence_accuracy': 0.4428424304840371, 'evidence_precision': 0.36018957345971564, 'evidence_recall': 0.9967213114754099, 'evidence_f1': 0.5291557876414273, 'similarity_metrics': np.float32(0.71279013), 'contradiction': 0.37948840856552124}","{'distance': 0.8102697998259356, 'evidence_accuracy': 0.42224510813594235, 'evidence_precision': 0.351508120649652, 'evidence_recall': 0.9934426229508196, 'evidence_f1': 0.5192802056555269, 'similarity_metrics': np.float32(0.81880784), 'contradiction': 0.9096351265907288}","{'distance': 0.1718249733191035, 'evidence_accuracy': 0.6652935118434603, 'evidence_precision': 0.45, 'evidence_recall': 0.29508196721311475, 'evidence_f1': 0.3564356435643564, 'similarity_metrics': np.float32(0.9851621), 'contradiction': 0.9232585430145264}","{'distance': 0.1598513011152416, 'evidence_accuracy': 0.6611740473738414, 'evidence_precision': 0.43333333333333335, 'evidence_recall': 0.25573770491803277, 'evidence_f1': 0.3216494845360825, 'similarity_metrics': np.float32(0.9427367), 'contradiction': 0.9144667387008667}","{'distance': 0.003089598352214229, 'evidence_accuracy': 0.6828012358393409, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9967382), 'contradiction': 0.037226155400276184}"
"{'distance': 0.6334405144694534, 'evidence_accuracy': 0.3469387755102041, 'evidence_precision': 0.16546762589928057, 'evidence_recall': 0.6571428571428571, 'evidence_f1': 0.26436781609195403, 'similarity_metrics': np.float32(0.94390905), 'contradiction': 0.8723938465118408}","{'distance': 0.5584795321637427, 'evidence_accuracy': 0.39540816326530615, 'evidence_precision': 0.15352697095435686, 'evidence_recall': 0.5285714285714286, 'evidence_f1': 0.2379421221864952, 'similarity_metrics': np.float32(0.9639616), 'contradiction': 0.1980588287115097}","{'distance': 0.5545722713864307, 'evidence_accuracy': 0.3903061224489796, 'evidence_precision': 0.14937759336099585, 'evidence_recall': 0.5142857142857142, 'evidence_f1': 0.2315112540192926, 'similarity_metrics': np.float32(0.96492213), 'contradiction': 0.9464340806007385}","{'distance': 0.6518987341772151, 'evidence_accuracy': 0.3239795918367347, 'evidence_precision': 0.15547703180212014, 'evidence_recall': 0.6285714285714286, 'evidence_f1': 0.24929178470254956, 'similarity_metrics': np.float32(0.9493806), 'contradiction': 0.9055895209312439}","{'distance': 0.6507936507936508, 'evidence_accuracy': 0.29846938775510207, 'evidence_precision': 0.15017064846416384, 'evidence_recall': 0.6285714285714286, 'evidence_f1': 0.24242424242424246, 'similarity_metrics': np.float32(0.95043504), 'contradiction': 0.9037571549415588}","{'distance': 0.32533333333333336, 'evidence_accuracy': 0.6301020408163265, 'evidence_precision': 0.23404255319148937, 'evidence_recall': 0.4714285714285714, 'evidence_f1': 0.3127962085308057, 'similarity_metrics': np.float32(0.9570616), 'contradiction': 0.9844222068786621}","{'distance': 0.010204081632653073, 'evidence_accuracy': 0.8214285714285714, 'evidence_precision': 0.5, 'evidence_recall': 0.02857142857142857, 'evidence_f1': 0.05405405405405405, 'similarity_metrics': np.float32(0.8363472), 'contradiction': 0.49068716168403625}"
"{'distance': 0.41747572815533984, 'evidence_accuracy': 0.475, 'evidence_precision': 0.06513409961685823, 'evidence_recall': 0.2537313432835821, 'evidence_f1': 0.10365853658536585, 'similarity_metrics': np.float32(0.9965589), 'contradiction': 0.023053929209709167}","{'distance': 0.4325123152709359, 'evidence_accuracy': 0.45357142857142857, 'evidence_precision': 0.06227106227106227, 'evidence_recall': 0.2537313432835821, 'evidence_f1': 0.1, 'similarity_metrics': np.float32(0.9687739), 'contradiction': 0.07426995784044266}","{'distance': 0.6105263157894737, 'evidence_accuracy': 0.3517857142857143, 'evidence_precision': 0.10638297872340426, 'evidence_recall': 0.5970149253731343, 'evidence_f1': 0.18058690744920994, 'similarity_metrics': np.float32(0.97267425), 'contradiction': 0.011605457402765751}",,,,"{'distance': 0.008928571428571397, 'evidence_accuracy': 0.8714285714285714, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.94162357), 'contradiction': 0.004605272319167852}"
"{'distance': 0.09454796411318156, 'evidence_accuracy': 0.7337031900138696, 'evidence_precision': 0.417910447761194, 'evidence_recall': 0.15469613259668508, 'evidence_f1': 0.22580645161290325, 'similarity_metrics': np.float32(0.99460334), 'contradiction': 0.9891679286956787}","{'distance': 0.13524877365101606, 'evidence_accuracy': 0.7378640776699029, 'evidence_precision': 0.4690265486725664, 'evidence_recall': 0.29120879120879123, 'evidence_f1': 0.3593220338983051, 'similarity_metrics': np.float32(0.98600763), 'contradiction': 0.9867373108863831}","{'distance': 0.14205344585091417, 'evidence_accuracy': 0.7281553398058253, 'evidence_precision': 0.44166666666666665, 'evidence_recall': 0.29120879120879123, 'evidence_f1': 0.3509933774834437, 'similarity_metrics': np.float32(0.98600763), 'contradiction': 0.9867373108863831}","{'distance': 0.1781206171107994, 'evidence_accuracy': 0.6823855755894591, 'evidence_precision': 0.3235294117647059, 'evidence_recall': 0.2430939226519337, 'evidence_f1': 0.277602523659306, 'similarity_metrics': np.float32(0.99107504), 'contradiction': 0.9931464791297913}","{'distance': 0.19020979020979023, 'evidence_accuracy': 0.665742024965326, 'evidence_precision': 0.2916666666666667, 'evidence_recall': 0.23204419889502761, 'evidence_f1': 0.25846153846153846, 'similarity_metrics': np.float32(0.9916446), 'contradiction': 0.99367356300354}","{'distance': 0.18302018093249828, 'evidence_accuracy': 0.6740638002773925, 'evidence_precision': 0.30714285714285716, 'evidence_recall': 0.23756906077348067, 'evidence_f1': 0.2679127725856698, 'similarity_metrics': np.float32(0.99149656), 'contradiction': 0.994299054145813}","{'distance': 0.061026352288488184, 'evidence_accuracy': 0.7156726768377254, 'evidence_precision': 0.22727272727272727, 'evidence_recall': 0.055248618784530384, 'evidence_f1': 0.08888888888888889, 'similarity_metrics': np.float32(0.90855277), 'contradiction': 0.17455604672431946}"
"{'distance': 0.38851603281133484, 'evidence_accuracy': 0.4661458333333333, 'evidence_precision': 0.2590529247910863, 'evidence_recall': 0.3924050632911392, 'evidence_f1': 0.31208053691275167, 'similarity_metrics': np.float32(0.946732), 'contradiction': 0.9885146021842957}","{'distance': 0.4505327245053272, 'evidence_accuracy': 0.4973958333333333, 'evidence_precision': 0.31695331695331697, 'evidence_recall': 0.5443037974683544, 'evidence_f1': 0.4006211180124224, 'similarity_metrics': np.float32(0.950714), 'contradiction': 0.9681287407875061}","{'distance': 0.8052738336713996, 'evidence_accuracy': 0.38671875, 'evidence_precision': 0.32589285714285715, 'evidence_recall': 0.9240506329113924, 'evidence_f1': 0.48184818481848185, 'similarity_metrics': np.float32(0.8619832), 'contradiction': 0.4942379593849182}","{'distance': 0.49034749034749037, 'evidence_accuracy': 0.4231770833333333, 'evidence_precision': 0.2648401826484018, 'evidence_recall': 0.48945147679324896, 'evidence_f1': 0.34370370370370373, 'similarity_metrics': np.float32(0.884376), 'contradiction': 0.9852144122123718}","{'distance': 0.48416988416988416, 'evidence_accuracy': 0.42578125, 'evidence_precision': 0.26605504587155965, 'evidence_recall': 0.48945147679324896, 'evidence_f1': 0.34472511144130763, 'similarity_metrics': np.float32(0.8617916), 'contradiction': 0.6862705945968628}","{'distance': 0.508320726172466, 'evidence_accuracy': 0.4153645833333333, 'evidence_precision': 0.2623318385650224, 'evidence_recall': 0.4936708860759494, 'evidence_f1': 0.342606149341142, 'similarity_metrics': np.float32(0.84354055), 'contradiction': 0.9790951013565063}","{'distance': 0.03385416666666663, 'evidence_accuracy': 0.68359375, 'evidence_precision': 0.38461538461538464, 'evidence_recall': 0.04219409282700422, 'evidence_f1': 0.07604562737642585, 'similarity_metrics': np.float32(0.84239984), 'contradiction': 0.04273015633225441}"
"{'distance': 0.4387277829747428, 'evidence_accuracy': 0.47189097103918226, 'evidence_precision': 0.08013937282229965, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.1292134831460674, 'similarity_metrics': np.float32(0.9867124), 'contradiction': 0.9733052849769592}",,"{'distance': 0.9013698630136986, 'evidence_accuracy': 0.13458262350936967, 'evidence_precision': 0.10163339382940109, 'evidence_recall': 0.8115942028985508, 'evidence_f1': 0.18064516129032257, 'similarity_metrics': np.float32(0.86718535), 'contradiction': 0.9919312596321106}",,,,"{'distance': 0.16524701873935266, 'evidence_accuracy': 0.75809199318569, 'evidence_precision': 0.12371134020618557, 'evidence_recall': 0.17391304347826086, 'evidence_f1': 0.14457831325301204, 'similarity_metrics': np.float32(0.9710713), 'contradiction': 0.11172191798686981}"
"{'distance': 0.24561403508771928, 'evidence_accuracy': 0.675187969924812, 'evidence_precision': 0.16956521739130434, 'evidence_recall': 0.609375, 'evidence_f1': 0.26530612244897955, 'similarity_metrics': np.float32(0.9806216), 'contradiction': 0.9554790258407593}","{'distance': 0.5159345391903531, 'evidence_accuracy': 0.46466165413533833, 'evidence_precision': 0.11979166666666667, 'evidence_recall': 0.71875, 'evidence_f1': 0.20535714285714288, 'similarity_metrics': np.float32(0.9849775), 'contradiction': 0.09057146310806274}","{'distance': 0.48861646234676004, 'evidence_accuracy': 0.46616541353383456, 'evidence_precision': 0.10991957104557641, 'evidence_recall': 0.640625, 'evidence_f1': 0.1876430205949657, 'similarity_metrics': np.float32(0.9849775), 'contradiction': 0.09057146310806274}","{'distance': 0.1106060606060606, 'evidence_accuracy': 0.8406015037593985, 'evidence_precision': 0.24390243902439024, 'evidence_recall': 0.3125, 'evidence_f1': 0.273972602739726, 'similarity_metrics': np.float32(0.9906123), 'contradiction': 0.9857397675514221}","{'distance': 0.10859728506787325, 'evidence_accuracy': 0.8541353383458646, 'evidence_precision': 0.28, 'evidence_recall': 0.328125, 'evidence_f1': 0.302158273381295, 'similarity_metrics': np.float32(0.99056065), 'contradiction': 0.9826039671897888}","{'distance': 0.21611154144074363, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.13372093023255813, 'evidence_recall': 0.359375, 'evidence_f1': 0.19491525423728812, 'similarity_metrics': np.float32(0.9377265), 'contradiction': 0.9498400092124939}","{'distance': 0.013533834586466176, 'evidence_accuracy': 0.8992481203007519, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.046875, 'evidence_f1': 0.08219178082191782, 'similarity_metrics': np.float32(0.9717241), 'contradiction': 0.11624857783317566}"
