baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.7858032378580324, 'evidence_accuracy': 0.33537519142419603, 'evidence_precision': 0.24867724867724866, 'evidence_recall': 0.9463087248322147, 'evidence_f1': 0.39385474860335196, 'similarity_metrics': np.float32(0.8438222), 'contradiction': 0.15341635048389435}","{'distance': 0.7568238213399504, 'evidence_accuracy': 0.32924961715160794, 'evidence_precision': 0.23963963963963963, 'evidence_recall': 0.8926174496644296, 'evidence_f1': 0.3778409090909091, 'similarity_metrics': np.float32(0.85374403), 'contradiction': 0.23465925455093384}",,"{'distance': 0.797752808988764, 'evidence_accuracy': 0.3124042879019908, 'evidence_precision': 0.23776223776223776, 'evidence_recall': 0.912751677852349, 'evidence_f1': 0.3772538141470181, 'similarity_metrics': np.float32(0.83670795), 'contradiction': 0.9819190502166748}",,"{'distance': 0.7481662591687042, 'evidence_accuracy': 0.33690658499234305, 'evidence_precision': 0.24181818181818182, 'evidence_recall': 0.8926174496644296, 'evidence_f1': 0.38054363376251793, 'similarity_metrics': np.float32(0.92708576), 'contradiction': 0.9665987491607666}","{'distance': 0.004594180704441064, 'evidence_accuracy': 0.7702909647779479, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.006711409395973154, 'evidence_f1': 0.013157894736842106, 'similarity_metrics': np.float32(0.9972119), 'contradiction': 0.08134252578020096}"
"{'distance': 0.9623059866962306, 'evidence_accuracy': 0.1514360313315927, 'evidence_precision': 0.1321762349799733, 'evidence_recall': 1.0, 'evidence_f1': 0.23349056603773585, 'similarity_metrics': np.float32(0.7257395), 'contradiction': 0.7879687547683716}","{'distance': 0.8800413650465357, 'evidence_accuracy': 0.20496083550913838, 'evidence_precision': 0.13983050847457626, 'evidence_recall': 1.0, 'evidence_f1': 0.24535315985130107, 'similarity_metrics': np.float32(0.8579693), 'contradiction': 0.024791905656456947}","{'distance': 0.9358407079646017, 'evidence_accuracy': 0.10835509138381201, 'evidence_precision': 0.10540540540540541, 'evidence_recall': 0.7878787878787878, 'evidence_f1': 0.18593563766388557, 'similarity_metrics': np.float32(0.6730083), 'contradiction': 0.014584767632186413}","{'distance': 0.9593345656192237, 'evidence_accuracy': -0.02741514360313316, 'evidence_precision': 0.11173814898419865, 'evidence_recall': 1.0, 'evidence_f1': 0.20101522842639594, 'similarity_metrics': np.float32(0.82451284), 'contradiction': 0.7871571183204651}",,"{'distance': 0.962882096069869, 'evidence_accuracy': 0.1514360313315927, 'evidence_precision': 0.1321762349799733, 'evidence_recall': 1.0, 'evidence_f1': 0.23349056603773585, 'similarity_metrics': np.float32(0.6304585), 'contradiction': 0.8119133710861206}","{'distance': 0.0026109660574412663, 'evidence_accuracy': 0.8681462140992167, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9993782), 'contradiction': 0.1822410374879837}"
"{'distance': 0.7708565072302558, 'evidence_accuracy': 0.32152974504249293, 'evidence_precision': 0.2155887230514096, 'evidence_recall': 0.9558823529411765, 'evidence_f1': 0.35182679296346414, 'similarity_metrics': np.float32(0.92548937), 'contradiction': 0.6225041151046753}","{'distance': 0.9451073985680191, 'evidence_accuracy': 0.21671388101983002, 'evidence_precision': 0.19472913616398244, 'evidence_recall': 0.9779411764705882, 'evidence_f1': 0.32478632478632485, 'similarity_metrics': np.float32(0.84892595), 'contradiction': 0.09758273512125015}","{'distance': 0.401413982717989, 'evidence_accuracy': 0.4971671388101983, 'evidence_precision': 0.16307692307692306, 'evidence_recall': 0.3897058823529412, 'evidence_f1': 0.22993492407809113, 'similarity_metrics': np.float32(0.93985784), 'contradiction': 0.7387996912002563}",,"{'distance': 0.7281348788198103, 'evidence_accuracy': 0.3328611898016997, 'evidence_precision': 0.2097053726169844, 'evidence_recall': 0.8897058823529411, 'evidence_f1': 0.33941093969144465, 'similarity_metrics': np.float32(0.95906717), 'contradiction': 0.9596081972122192}",,"{'distance': 0.016997167138810165, 'evidence_accuracy': 0.8045325779036827, 'evidence_precision': 0.4166666666666667, 'evidence_recall': 0.03676470588235294, 'evidence_f1': 0.06756756756756757, 'similarity_metrics': np.float32(0.9875808), 'contradiction': 0.008101587183773518}"
"{'distance': 0.8295165394402035, 'evidence_accuracy': 0.23348694316436253, 'evidence_precision': 0.14554794520547945, 'evidence_recall': 1.0, 'evidence_f1': 0.25411061285500747, 'similarity_metrics': np.float32(0.71363294), 'contradiction': 0.009271611459553242}","{'distance': 0.7135922330097088, 'evidence_accuracy': 0.3118279569892473, 'evidence_precision': 0.15947467166979362, 'evidence_recall': 1.0, 'evidence_f1': 0.2750809061488673, 'similarity_metrics': np.float32(0.92937785), 'contradiction': 0.01569858193397522}","{'distance': 0.8777070063694268, 'evidence_accuracy': 0.17665130568356374, 'evidence_precision': 0.12603648424543948, 'evidence_recall': 0.8941176470588236, 'evidence_f1': 0.22093023255813954, 'similarity_metrics': np.float32(0.6446387), 'contradiction': 0.011081470176577568}","{'distance': 0.8825136612021858, 'evidence_accuracy': 0.1966205837173579, 'evidence_precision': 0.13980263157894737, 'evidence_recall': 1.0, 'evidence_f1': 0.2453102453102453, 'similarity_metrics': np.float32(0.44097582), 'contradiction': 0.6721253991127014}",,"{'distance': 0.8292367399741267, 'evidence_accuracy': 0.23195084485407066, 'evidence_precision': 0.1452991452991453, 'evidence_recall': 1.0, 'evidence_f1': 0.2537313432835821, 'similarity_metrics': np.float32(0.7715056), 'contradiction': 0.9933897256851196}","{'distance': 0.010752688172043001, 'evidence_accuracy': 0.8648233486943164, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 0.023529411764705882, 'evidence_f1': 0.043478260869565216, 'similarity_metrics': np.float32(0.95128417), 'contradiction': 0.0031056690495461226}"
"{'distance': 0.5172727272727273, 'evidence_accuracy': 0.45224312590448623, 'evidence_precision': 0.17798594847775176, 'evidence_recall': 0.7342995169082126, 'evidence_f1': 0.2865221489161169, 'similarity_metrics': np.float32(0.95444083), 'contradiction': 0.927595317363739}","{'distance': 0.8497409326424871, 'evidence_accuracy': 0.12156295224312591, 'evidence_precision': 0.1026045777426993, 'evidence_recall': 0.6280193236714976, 'evidence_f1': 0.17639077340569878, 'similarity_metrics': np.float32(0.74347746), 'contradiction': 0.9922124743461609}","{'distance': 0.8470511989630589, 'evidence_accuracy': 0.12156295224312591, 'evidence_precision': 0.10197628458498023, 'evidence_recall': 0.6231884057971014, 'evidence_f1': 0.17527173913043478, 'similarity_metrics': np.float32(0.7421168), 'contradiction': 0.9910298585891724}","{'distance': 0.6693679092382496, 'evidence_accuracy': 0.27206946454413894, 'evidence_precision': 0.12906220984215414, 'evidence_recall': 0.6714975845410628, 'evidence_f1': 0.2165109034267913, 'similarity_metrics': np.float32(0.9704995), 'contradiction': 0.9785355925559998}","{'distance': 0.8724788549121666, 'evidence_accuracy': 0.11722141823444283, 'evidence_precision': 0.10583657587548638, 'evidence_recall': 0.6570048309178744, 'evidence_f1': 0.18230563002680966, 'similarity_metrics': np.float32(0.73704004), 'contradiction': 0.9946170449256897}","{'distance': 0.6756756756756757, 'evidence_accuracy': 0.2771345875542692, 'evidence_precision': 0.13468634686346864, 'evidence_recall': 0.7053140096618358, 'evidence_f1': 0.22618125484120838, 'similarity_metrics': np.float32(0.9717169), 'contradiction': 0.9791157841682434}","{'distance': 0.04920405209840806, 'evidence_accuracy': 0.8328509406657019, 'evidence_precision': 0.3235294117647059, 'evidence_recall': 0.10628019323671498, 'evidence_f1': 0.16, 'similarity_metrics': np.float32(0.92579234), 'contradiction': 0.19996477663516998}"
"{'distance': 0.9170013386880856, 'evidence_accuracy': 0.22749590834697217, 'evidence_precision': 0.19137931034482758, 'evidence_recall': 0.9736842105263158, 'evidence_f1': 0.3198847262247838, 'similarity_metrics': np.float32(0.8658025), 'contradiction': 0.1364910751581192}","{'distance': 0.7637795275590551, 'evidence_accuracy': 0.33387888707037644, 'evidence_precision': 0.21880998080614203, 'evidence_recall': 1.0, 'evidence_f1': 0.3590551181102362, 'similarity_metrics': np.float32(0.82255924), 'contradiction': 0.04482567310333252}","{'distance': 0.8861313868613139, 'evidence_accuracy': 0.25040916530278234, 'evidence_precision': 0.1993006993006993, 'evidence_recall': 1.0, 'evidence_f1': 0.33236151603498537, 'similarity_metrics': np.float32(0.7777766), 'contradiction': 0.12530049681663513}",,,,"{'distance': 0.004909983633387904, 'evidence_accuracy': 0.8085106382978723, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9969628), 'contradiction': 0.035064708441495895}"
"{'distance': 0.9244186046511628, 'evidence_accuracy': 0.2755194218608853, 'evidence_precision': 0.24170616113744076, 'evidence_recall': 0.9922178988326849, 'evidence_f1': 0.38871951219512196, 'similarity_metrics': np.float32(0.8378887), 'contradiction': 0.03773250803351402}","{'distance': 0.9371381306865177, 'evidence_accuracy': 0.25383920505871727, 'evidence_precision': 0.23681776133209992, 'evidence_recall': 0.9961089494163424, 'evidence_f1': 0.3826606875934231, 'similarity_metrics': np.float32(0.48176917), 'contradiction': 0.36461585760116577}","{'distance': 0.9371381306865177, 'evidence_accuracy': 0.25383920505871727, 'evidence_precision': 0.23681776133209992, 'evidence_recall': 0.9961089494163424, 'evidence_f1': 0.3826606875934231, 'similarity_metrics': np.float32(0.48176917), 'contradiction': 0.36461585760116577}","{'distance': 0.8453373768006065, 'evidence_accuracy': 0.2899728997289973, 'evidence_precision': 0.23681592039800994, 'evidence_recall': 0.9260700389105059, 'evidence_f1': 0.37717908082408874, 'similarity_metrics': np.float32(0.88100857), 'contradiction': 0.7710952758789062}","{'distance': 0.7350819672131148, 'evidence_accuracy': 0.36946702800361336, 'evidence_precision': 0.256353591160221, 'evidence_recall': 0.9027237354085603, 'evidence_f1': 0.39931153184165236, 'similarity_metrics': np.float32(0.92908466), 'contradiction': 0.4448806345462799}","{'distance': 0.8461538461538461, 'evidence_accuracy': 0.2827461607949413, 'evidence_precision': 0.2365063788027478, 'evidence_recall': 0.9377431906614786, 'evidence_f1': 0.377742946708464, 'similarity_metrics': np.float32(0.9212746), 'contradiction': 0.20451562106609344}","{'distance': 0.012646793134598044, 'evidence_accuracy': 0.7633242999096658, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.019455252918287938, 'evidence_f1': 0.03676470588235294, 'similarity_metrics': np.float32(0.98496586), 'contradiction': 0.03375621140003204}"
"{'distance': 0.6608863198458574, 'evidence_accuracy': 0.4483985765124555, 'evidence_precision': 0.5948717948717949, 'evidence_recall': 0.6041666666666666, 'evidence_f1': 0.599483204134367, 'similarity_metrics': np.float32(0.91915476), 'contradiction': 0.17256638407707214}","{'distance': 0.8297872340425532, 'evidence_accuracy': 0.608540925266904, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.8541666666666666, 'evidence_f1': 0.7488584474885844, 'similarity_metrics': np.float32(0.89358467), 'contradiction': 0.7436593174934387}","{'distance': 0.7166666666666667, 'evidence_accuracy': 0.5836298932384342, 'evidence_precision': 0.6744186046511628, 'evidence_recall': 0.7552083333333334, 'evidence_f1': 0.7125307125307125, 'similarity_metrics': np.float32(0.9117457), 'contradiction': 0.8109409213066101}","{'distance': 0.6306483300589392, 'evidence_accuracy': 0.5302491103202847, 'evidence_precision': 0.6595744680851063, 'evidence_recall': 0.6458333333333334, 'evidence_f1': 0.6526315789473683, 'similarity_metrics': np.float32(0.93129885), 'contradiction': 0.9776495695114136}","{'distance': 0.5477582846003899, 'evidence_accuracy': 0.47686832740213525, 'evidence_precision': 0.6347305389221557, 'evidence_recall': 0.5520833333333334, 'evidence_f1': 0.5905292479108635, 'similarity_metrics': np.float32(0.9450201), 'contradiction': 0.9776499271392822}","{'distance': 0.5444015444015444, 'evidence_accuracy': 0.48398576512455516, 'evidence_precision': 0.6424242424242425, 'evidence_recall': 0.5520833333333334, 'evidence_f1': 0.5938375350140056, 'similarity_metrics': np.float32(0.9445029), 'contradiction': 0.9779500365257263}",
"{'distance': 0.7182741116751269, 'evidence_accuracy': 0.43570057581573896, 'evidence_precision': 0.3357664233576642, 'evidence_recall': 0.8679245283018868, 'evidence_f1': 0.4842105263157895, 'similarity_metrics': np.float32(0.72722757), 'contradiction': 0.0798407718539238}","{'distance': 0.9289176090468497, 'evidence_accuracy': 0.31669865642994244, 'evidence_precision': 0.3026052104208417, 'evidence_recall': 0.949685534591195, 'evidence_f1': 0.45896656534954416, 'similarity_metrics': np.float32(0.37993348), 'contradiction': 0.048726461827754974}","{'distance': 0.8670605612998523, 'evidence_accuracy': 0.3493282149712092, 'evidence_precision': 0.3117154811715481, 'evidence_recall': 0.9371069182389937, 'evidence_f1': 0.46781789638932497, 'similarity_metrics': np.float32(0.8536861), 'contradiction': 0.3839501142501831}","{'distance': 0.6176795580110497, 'evidence_accuracy': 0.35892514395393477, 'evidence_precision': 0.25071225071225073, 'evidence_recall': 0.5534591194968553, 'evidence_f1': 0.3450980392156863, 'similarity_metrics': np.float32(0.97183084), 'contradiction': 0.9894253015518188}",,,"{'distance': 0.0057581573896353655, 'evidence_accuracy': 0.6928982725527831, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.006289308176100629, 'evidence_f1': 0.01234567901234568, 'similarity_metrics': np.float32(0.99685806), 'contradiction': 0.0122836884111166}"
"{'distance': 0.8393162393162393, 'evidence_accuracy': 0.27884615384615385, 'evidence_precision': 0.25825471698113206, 'evidence_recall': 0.8264150943396227, 'evidence_f1': 0.39353099730458224, 'similarity_metrics': np.float32(0.76730484), 'contradiction': 0.6192964911460876}","{'distance': 0.8656330749354005, 'evidence_accuracy': 0.2638888888888889, 'evidence_precision': 0.2529137529137529, 'evidence_recall': 0.8188679245283019, 'evidence_f1': 0.38646482635796975, 'similarity_metrics': np.float32(0.70624185), 'contradiction': 0.9564415216445923}","{'distance': 0.8180212014134276, 'evidence_accuracy': 0.2841880341880342, 'evidence_precision': 0.25690276110444177, 'evidence_recall': 0.8075471698113208, 'evidence_f1': 0.38979963570127507, 'similarity_metrics': np.float32(0.6581172), 'contradiction': 0.27545878291130066}","{'distance': 0.4424099232132309, 'evidence_accuracy': 0.5416666666666666, 'evidence_precision': 0.3232758620689655, 'evidence_recall': 0.5660377358490566, 'evidence_f1': 0.411522633744856, 'similarity_metrics': np.float32(0.92544556), 'contradiction': 0.979145884513855}","{'distance': 0.42622950819672134, 'evidence_accuracy': 0.5598290598290598, 'evidence_precision': 0.33557046979865773, 'evidence_recall': 0.5660377358490566, 'evidence_f1': 0.4213483146067416, 'similarity_metrics': np.float32(0.9226094), 'contradiction': 0.9816995859146118}","{'distance': 0.4304169113329419, 'evidence_accuracy': 0.5427350427350427, 'evidence_precision': 0.31929046563192903, 'evidence_recall': 0.5433962264150943, 'evidence_f1': 0.4022346368715084, 'similarity_metrics': np.float32(0.9170569), 'contradiction': 0.9836012721061707}","{'distance': 0.11965811965811968, 'evidence_accuracy': 0.6581196581196581, 'evidence_precision': 0.2608695652173913, 'evidence_recall': 0.11320754716981132, 'evidence_f1': 0.15789473684210525, 'similarity_metrics': np.float32(0.8836905), 'contradiction': 0.012919021770358086}"
"{'distance': 0.8600682593856656, 'evidence_accuracy': 0.32962588473205257, 'evidence_precision': 0.29106945975744214, 'evidence_recall': 0.9295774647887324, 'evidence_f1': 0.44332493702770776, 'similarity_metrics': np.float32(0.9049987), 'contradiction': 0.06703616678714752}","{'distance': 0.9127272727272727, 'evidence_accuracy': 0.3356926188068756, 'evidence_precision': 0.3018065887353879, 'evidence_recall': 1.0, 'evidence_f1': 0.4636734693877551, 'similarity_metrics': np.float32(0.6298014), 'contradiction': 0.012681850232183933}","{'distance': 0.9265442404006677, 'evidence_accuracy': 0.3195146612740142, 'evidence_precision': 0.29417989417989415, 'evidence_recall': 0.9788732394366197, 'evidence_f1': 0.4524003254678601, 'similarity_metrics': np.float32(0.903911), 'contradiction': 0.02034441940486431}","{'distance': 0.8909740840035746, 'evidence_accuracy': 0.3346814964610718, 'evidence_precision': 0.3002136752136752, 'evidence_recall': 0.9894366197183099, 'evidence_f1': 0.460655737704918, 'similarity_metrics': np.float32(0.732527), 'contradiction': 0.29041045904159546}","{'distance': 0.8734402852049911, 'evidence_accuracy': 0.35591506572295245, 'evidence_precision': 0.30836047774158526, 'evidence_recall': 1.0, 'evidence_f1': 0.4713692946058091, 'similarity_metrics': np.float32(0.6838348), 'contradiction': 0.42326492071151733}","{'distance': 0.8626609442060086, 'evidence_accuracy': 0.3660262891809909, 'evidence_precision': 0.31174533479692645, 'evidence_recall': 1.0, 'evidence_f1': 0.4753138075313808, 'similarity_metrics': np.float32(0.5884776), 'contradiction': 0.9461913704872131}","{'distance': 0.002022244691607722, 'evidence_accuracy': 0.7108190091001011, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99927086), 'contradiction': 0.17212262749671936}"
"{'distance': 0.8461538461538461, 'evidence_accuracy': 0.28284671532846717, 'evidence_precision': 0.23138832997987926, 'evidence_recall': 0.9126984126984127, 'evidence_f1': 0.36918138041733545, 'similarity_metrics': np.float32(0.9188963), 'contradiction': 0.7996405959129333}","{'distance': 0.8148148148148149, 'evidence_accuracy': 0.3102189781021898, 'evidence_precision': 0.2375, 'evidence_recall': 0.9047619047619048, 'evidence_f1': 0.37623762376237624, 'similarity_metrics': np.float32(0.92582715), 'contradiction': 0.9110402464866638}","{'distance': 0.7453083109919572, 'evidence_accuracy': 0.34854014598540145, 'evidence_precision': 0.24615384615384617, 'evidence_recall': 0.8888888888888888, 'evidence_f1': 0.3855421686746988, 'similarity_metrics': np.float32(0.9178892), 'contradiction': 0.7918176651000977}","{'distance': 0.6674259681093394, 'evidence_accuracy': 0.3467153284671533, 'evidence_precision': 0.21144278606965175, 'evidence_recall': 0.6746031746031746, 'evidence_f1': 0.321969696969697, 'similarity_metrics': np.float32(0.9377699), 'contradiction': 0.9723569750785828}","{'distance': 0.6213808463251671, 'evidence_accuracy': 0.38686131386861317, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.9757713), 'contradiction': 0.9764243364334106}","{'distance': 0.5973003374578179, 'evidence_accuracy': 0.39963503649635035, 'evidence_precision': 0.22641509433962265, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.3380281690140845, 'similarity_metrics': np.float32(0.97073174), 'contradiction': 0.9549872279167175}","{'distance': 0.17883211678832112, 'evidence_accuracy': 0.6788321167883211, 'evidence_precision': 0.24489795918367346, 'evidence_recall': 0.19047619047619047, 'evidence_f1': 0.2142857142857143, 'similarity_metrics': np.float32(0.9407451), 'contradiction': 0.6265213489532471}"
"{'distance': 0.9486081370449679, 'evidence_accuracy': 0.14219653179190753, 'evidence_precision': 0.1323185011709602, 'evidence_recall': 0.9912280701754386, 'evidence_f1': 0.23347107438016532, 'similarity_metrics': np.float32(0.82855856), 'contradiction': 0.1523084193468094}","{'distance': 0.9348054679284963, 'evidence_accuracy': 0.1630057803468208, 'evidence_precision': 0.13516746411483255, 'evidence_recall': 0.9912280701754386, 'evidence_f1': 0.23789473684210527, 'similarity_metrics': np.float32(0.8148152), 'contradiction': 0.180121511220932}","{'distance': 0.9208556149732621, 'evidence_accuracy': 0.1653179190751445, 'evidence_precision': 0.1354916067146283, 'evidence_recall': 0.9912280701754386, 'evidence_f1': 0.2383966244725738, 'similarity_metrics': np.float32(0.8357501), 'contradiction': 0.09435734897851944}","{'distance': 0.43248532289628183, 'evidence_accuracy': 0.49017341040462425, 'evidence_precision': 0.12064965197215777, 'evidence_recall': 0.45614035087719296, 'evidence_f1': 0.1908256880733945, 'similarity_metrics': np.float32(0.97134244), 'contradiction': 0.9861934781074524}","{'distance': 0.44814090019569475, 'evidence_accuracy': 0.4658959537572254, 'evidence_precision': 0.10810810810810811, 'evidence_recall': 0.42105263157894735, 'evidence_f1': 0.17204301075268819, 'similarity_metrics': np.float32(0.98920083), 'contradiction': 0.9693584442138672}","{'distance': 0.7516587677725118, 'evidence_accuracy': 0.2809248554913295, 'evidence_precision': 0.1539509536784741, 'evidence_recall': 0.9912280701754386, 'evidence_f1': 0.2665094339622641, 'similarity_metrics': np.float32(0.9479567), 'contradiction': 0.9800931215286255}","{'distance': 0.0011560693641619046, 'evidence_accuracy': 0.8670520231213873, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99988115), 'contradiction': 0.003837097901850939}"
"{'distance': 0.9029126213592233, 'evidence_accuracy': 0.28966521106259097, 'evidence_precision': 0.29191616766467066, 'evidence_recall': 0.9285714285714286, 'evidence_f1': 0.4441913439635535, 'similarity_metrics': np.float32(0.90406203), 'contradiction': 0.17995281517505646}","{'distance': 0.858323494687131, 'evidence_accuracy': 0.3056768558951965, 'evidence_precision': 0.28708133971291866, 'evidence_recall': 0.8571428571428571, 'evidence_f1': 0.43010752688172044, 'similarity_metrics': np.float32(0.8060754), 'contradiction': 0.22297899425029755}","{'distance': 0.941031941031941, 'evidence_accuracy': 0.3056768558951965, 'evidence_precision': 0.2986425339366516, 'evidence_recall': 0.9428571428571428, 'evidence_f1': 0.4536082474226804, 'similarity_metrics': np.float32(0.90596724), 'contradiction': 0.048082903027534485}","{'distance': 0.6988277727682597, 'evidence_accuracy': 0.38573508005822416, 'evidence_precision': 0.3, 'evidence_recall': 0.7571428571428571, 'evidence_f1': 0.42972972972972967, 'similarity_metrics': np.float32(0.9377854), 'contradiction': 0.9645940065383911}","{'distance': 0.6621499548328816, 'evidence_accuracy': 0.4002911208151383, 'evidence_precision': 0.30118110236220474, 'evidence_recall': 0.7285714285714285, 'evidence_f1': 0.4261838440111421, 'similarity_metrics': np.float32(0.94415), 'contradiction': 0.9622668027877808}","{'distance': 0.631154879140555, 'evidence_accuracy': 0.39592430858806404, 'evidence_precision': 0.2920892494929006, 'evidence_recall': 0.6857142857142857, 'evidence_f1': 0.40967283072546234, 'similarity_metrics': np.float32(0.9457236), 'contradiction': 0.9774953722953796}","{'distance': 0.01601164483260553, 'evidence_accuracy': 0.6899563318777293, 'evidence_precision': 0.36363636363636365, 'evidence_recall': 0.01904761904761905, 'evidence_f1': 0.03619909502262444, 'similarity_metrics': np.float32(0.8240779), 'contradiction': 0.03141052648425102}"
"{'distance': 0.9234275296262534, 'evidence_accuracy': 0.23168103448275862, 'evidence_precision': 0.2178329571106095, 'evidence_recall': 0.9061032863849765, 'evidence_f1': 0.35122838944495, 'similarity_metrics': np.float32(0.9068667), 'contradiction': 0.016506372019648552}","{'distance': 0.9011680143755616, 'evidence_accuracy': 0.2543103448275862, 'evidence_precision': 0.2256586483390607, 'evidence_recall': 0.9248826291079812, 'evidence_f1': 0.36279926335174956, 'similarity_metrics': np.float32(0.8878915), 'contradiction': 0.0229851882904768}","{'distance': 0.9195612431444241, 'evidence_accuracy': 0.24461206896551724, 'evidence_precision': 0.2239819004524887, 'evidence_recall': 0.9295774647887324, 'evidence_f1': 0.3609845031905196, 'similarity_metrics': np.float32(0.8653562), 'contradiction': 0.009098864160478115}",,"{'distance': 0.6746411483253589, 'evidence_accuracy': 0.38038793103448276, 'evidence_precision': 0.25, 'evidence_recall': 0.8497652582159625, 'evidence_f1': 0.3863393810032017, 'similarity_metrics': np.float32(0.97459686), 'contradiction': 0.32245737314224243}","{'distance': 0.3081986834231, 'evidence_accuracy': 0.5829741379310345, 'evidence_precision': 0.25142857142857145, 'evidence_recall': 0.4131455399061033, 'evidence_f1': 0.3126110124333925, 'similarity_metrics': np.float32(0.9649612), 'contradiction': 0.5260855555534363}","{'distance': 0.0053879310344827624, 'evidence_accuracy': 0.7737068965517241, 'evidence_precision': 0.8, 'evidence_recall': 0.018779342723004695, 'evidence_f1': 0.03669724770642202, 'similarity_metrics': np.float32(0.99630475), 'contradiction': 0.004551521968096495}"
"{'distance': 0.8658227848101265, 'evidence_accuracy': 0.3236151603498542, 'evidence_precision': 0.2971698113207547, 'evidence_recall': 0.9174757281553398, 'evidence_f1': 0.4489311163895487, 'similarity_metrics': np.float32(0.907322), 'contradiction': 0.7373312711715698}","{'distance': 0.7921146953405018, 'evidence_accuracy': 0.3629737609329446, 'evidence_precision': 0.3071786310517529, 'evidence_recall': 0.8932038834951457, 'evidence_f1': 0.45714285714285713, 'similarity_metrics': np.float32(0.94851947), 'contradiction': 0.9113595485687256}","{'distance': 0.7916167664670659, 'evidence_accuracy': 0.3629737609329446, 'evidence_precision': 0.3071786310517529, 'evidence_recall': 0.8932038834951457, 'evidence_f1': 0.45714285714285713, 'similarity_metrics': np.float32(0.9469086), 'contradiction': 0.9128937721252441}","{'distance': 0.4819672131147541, 'evidence_accuracy': 0.4752186588921283, 'evidence_precision': 0.2918918918918919, 'evidence_recall': 0.5242718446601942, 'evidence_f1': 0.375, 'similarity_metrics': np.float32(0.97927207), 'contradiction': 0.9929528832435608}","{'distance': 0.4788273615635179, 'evidence_accuracy': 0.46938775510204084, 'evidence_precision': 0.28415300546448086, 'evidence_recall': 0.5048543689320388, 'evidence_f1': 0.36363636363636365, 'similarity_metrics': np.float32(0.97739667), 'contradiction': 0.9935478568077087}","{'distance': 0.47044534412955463, 'evidence_accuracy': 0.47667638483965014, 'evidence_precision': 0.28690807799442897, 'evidence_recall': 0.5, 'evidence_f1': 0.36460176991150445, 'similarity_metrics': np.float32(0.9840218), 'contradiction': 0.9957322478294373}","{'distance': 0.04664723032069973, 'evidence_accuracy': 0.6938775510204082, 'evidence_precision': 0.4375, 'evidence_recall': 0.06796116504854369, 'evidence_f1': 0.11764705882352942, 'similarity_metrics': np.float32(0.9877804), 'contradiction': 0.009465929120779037}"
"{'distance': 0.9004149377593361, 'evidence_accuracy': 0.2846153846153846, 'evidence_precision': 0.2581967213114754, 'evidence_recall': 0.9264705882352942, 'evidence_f1': 0.40384615384615385, 'similarity_metrics': np.float32(0.75902426), 'contradiction': 0.9072115421295166}","{'distance': 0.9123931623931624, 'evidence_accuracy': 0.27564102564102566, 'evidence_precision': 0.2628120893561104, 'evidence_recall': 0.9803921568627451, 'evidence_f1': 0.41450777202072536, 'similarity_metrics': np.float32(0.7385839), 'contradiction': 0.989669144153595}","{'distance': 0.9518599562363238, 'evidence_accuracy': 0.2743589743589744, 'evidence_precision': 0.2612137203166227, 'evidence_recall': 0.9705882352941176, 'evidence_f1': 0.41164241164241167, 'similarity_metrics': np.float32(0.6636769), 'contradiction': 0.9797608852386475}","{'distance': 0.9161147902869757, 'evidence_accuracy': 0.2564102564102564, 'evidence_precision': 0.2552083333333333, 'evidence_recall': 0.9607843137254902, 'evidence_f1': 0.4032921810699588, 'similarity_metrics': np.float32(0.697849), 'contradiction': 0.9912344217300415}","{'distance': 0.8811428571428571, 'evidence_accuracy': 0.2782051282051282, 'evidence_precision': 0.2551159618008186, 'evidence_recall': 0.9166666666666666, 'evidence_f1': 0.3991462113127001, 'similarity_metrics': np.float32(0.66480386), 'contradiction': 0.9938111901283264}","{'distance': 0.88558352402746, 'evidence_accuracy': 0.27564102564102566, 'evidence_precision': 0.254421768707483, 'evidence_recall': 0.9166666666666666, 'evidence_f1': 0.39829605963791265, 'similarity_metrics': np.float32(0.67063355), 'contradiction': 0.9932811260223389}","{'distance': 0.0346153846153846, 'evidence_accuracy': 0.7346153846153847, 'evidence_precision': 0.4444444444444444, 'evidence_recall': 0.058823529411764705, 'evidence_f1': 0.10389610389610389, 'similarity_metrics': np.float32(0.9232049), 'contradiction': 0.12125813961029053}"
