baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9952238805970149, 'evidence_accuracy': 0.6360360360360361, 'evidence_precision': 0.6359807460890493, 'evidence_recall': 0.999054820415879, 'evidence_f1': 0.7772058823529411, 'similarity_metrics': np.float32(0.053542003), 'contradiction': 0.43219223618507385}","{'distance': 0.9964114832535885, 'evidence_accuracy': 0.6336336336336337, 'evidence_precision': 0.634777376654633, 'evidence_recall': 0.997164461247637, 'evidence_f1': 0.775735294117647, 'similarity_metrics': np.float32(0.060331), 'contradiction': 0.3189168870449066}","{'distance': 0.9988031119090365, 'evidence_accuracy': 0.6348348348348348, 'evidence_precision': 0.6352163461538461, 'evidence_recall': 0.999054820415879, 'evidence_f1': 0.7766348273328435, 'similarity_metrics': np.float32(0.05853216), 'contradiction': 0.29566124081611633}",,,,"{'distance': 0.0018018018018017834, 'evidence_accuracy': 0.3663663663663664, 'evidence_precision': 1.0, 'evidence_recall': 0.002835538752362949, 'evidence_f1': 0.005655042412818097, 'similarity_metrics': np.float32(0.99626786), 'contradiction': 0.011874242685735226}"
"{'distance': 0.45692695214105794, 'evidence_accuracy': 0.45623987034035657, 'evidence_precision': 0.2762589928057554, 'evidence_recall': 0.5333333333333333, 'evidence_f1': 0.3639810426540284, 'similarity_metrics': np.float32(0.99897474), 'contradiction': 0.045777421444654465}","{'distance': 0.4559193954659949, 'evidence_accuracy': 0.45705024311183146, 'evidence_precision': 0.276657060518732, 'evidence_recall': 0.5333333333333333, 'evidence_f1': 0.36432637571157495, 'similarity_metrics': np.float32(0.99897474), 'contradiction': 0.045777421444654465}","{'distance': 0.4559193954659949, 'evidence_accuracy': 0.45705024311183146, 'evidence_precision': 0.276657060518732, 'evidence_recall': 0.5333333333333333, 'evidence_f1': 0.36432637571157495, 'similarity_metrics': np.float32(0.99897474), 'contradiction': 0.045777421444654465}",,"{'distance': 0.4559193954659949, 'evidence_accuracy': 0.45705024311183146, 'evidence_precision': 0.276657060518732, 'evidence_recall': 0.5333333333333333, 'evidence_f1': 0.36432637571157495, 'similarity_metrics': np.float32(0.99897474), 'contradiction': 0.045777421444654465}","{'distance': 0.46149974836436836, 'evidence_accuracy': 0.45948136142625606, 'evidence_precision': 0.2804005722460658, 'evidence_recall': 0.5444444444444444, 'evidence_f1': 0.3701605288007554, 'similarity_metrics': np.float32(0.9974949), 'contradiction': 0.02920282818377018}","{'distance': 0.0008103727714748876, 'evidence_accuracy': 0.7090761750405187, 'evidence_precision': 1.0, 'evidence_recall': 0.002777777777777778, 'evidence_f1': 0.00554016620498615, 'similarity_metrics': np.float32(0.9981329), 'contradiction': 0.04496925324201584}"
,,,,,,"{'distance': 0.046908315565031944, 'evidence_accuracy': 0.673773987206823, 'evidence_precision': 0.22727272727272727, 'evidence_recall': 0.03546099290780142, 'evidence_f1': 0.06134969325153374, 'similarity_metrics': np.float32(0.97638625), 'contradiction': 0.02890138514339924}"
,,,,,,"{'distance': 0.05731523378582204, 'evidence_accuracy': 0.6078431372549019, 'evidence_precision': 0.34210526315789475, 'evidence_recall': 0.05241935483870968, 'evidence_f1': 0.09090909090909093, 'similarity_metrics': np.float32(0.9536734), 'contradiction': 0.16409222781658173}"
,,,,"{'distance': 0.9756838905775076, 'evidence_accuracy': 0.3037383177570093, 'evidence_precision': 0.305993690851735, 'evidence_recall': 0.9651741293532339, 'evidence_f1': 0.4646706586826347, 'similarity_metrics': np.float32(0.2256726), 'contradiction': 0.14765165746212006}",,"{'distance': 0.05763239875389403, 'evidence_accuracy': 0.6635514018691588, 'evidence_precision': 0.2972972972972973, 'evidence_recall': 0.05472636815920398, 'evidence_f1': 0.09243697478991596, 'similarity_metrics': np.float32(0.9688433), 'contradiction': 0.053764428943395615}"
,"{'distance': 0.9940769990128332, 'evidence_accuracy': 0.47713717693836977, 'evidence_precision': 0.47557328015952144, 'evidence_recall': 1.0, 'evidence_f1': 0.6445945945945947, 'similarity_metrics': np.float32(0.21737784), 'contradiction': 0.07268720120191574}","{'distance': 0.9940769990128332, 'evidence_accuracy': 0.47713717693836977, 'evidence_precision': 0.47557328015952144, 'evidence_recall': 1.0, 'evidence_f1': 0.6445945945945947, 'similarity_metrics': np.float32(0.21737784), 'contradiction': 0.07268720120191574}",,,,"{'distance': 0.17594433399602383, 'evidence_accuracy': 0.5387673956262425, 'evidence_precision': 0.536723163841808, 'evidence_recall': 0.19916142557651992, 'evidence_f1': 0.290519877675841, 'similarity_metrics': np.float32(0.90002996), 'contradiction': 0.043949663639068604}"
,"{'distance': 0.9873015873015873, 'evidence_accuracy': 0.3116883116883117, 'evidence_precision': 0.313915857605178, 'evidence_recall': 1.0, 'evidence_f1': 0.47783251231527096, 'similarity_metrics': np.float32(0.08833188), 'contradiction': 0.5347124338150024}",,,,,"{'distance': 0.09740259740259738, 'evidence_accuracy': 0.7175324675324676, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.20618556701030927, 'evidence_f1': 0.3149606299212598, 'similarity_metrics': np.float32(0.8712211), 'contradiction': 0.02686358615756035}"
,"{'distance': 0.9955719557195571, 'evidence_accuracy': 0.14020771513353117, 'evidence_precision': 0.1382899628252788, 'evidence_recall': 1.0, 'evidence_f1': 0.24297844546048336, 'similarity_metrics': np.float32(0.17701697), 'contradiction': 0.09980439394712448}","{'distance': 0.9955719557195571, 'evidence_accuracy': 0.14020771513353117, 'evidence_precision': 0.1382899628252788, 'evidence_recall': 1.0, 'evidence_f1': 0.24297844546048336, 'similarity_metrics': np.float32(0.11001846), 'contradiction': 0.045705053955316544}",,,,"{'distance': 0.023738872403560873, 'evidence_accuracy': 0.844213649851632, 'evidence_precision': 0.125, 'evidence_recall': 0.021505376344086023, 'evidence_f1': 0.03669724770642202, 'similarity_metrics': np.float32(0.9159948), 'contradiction': 0.003954100422561169}"
,,,,,,"{'distance': 0.08902439024390241, 'evidence_accuracy': 0.7109756097560975, 'evidence_precision': 0.4931506849315068, 'evidence_recall': 0.15254237288135594, 'evidence_f1': 0.23300970873786409, 'similarity_metrics': np.float32(0.968127), 'contradiction': 0.03405546024441719}"
"{'distance': 0.9960629921259843, 'evidence_accuracy': 0.06573705179282868, 'evidence_precision': 0.0658682634730539, 'evidence_recall': 0.9705882352941176, 'evidence_f1': 0.12336448598130842, 'similarity_metrics': np.float32(0.15824935), 'contradiction': 0.3876047730445862}","{'distance': 0.9960629921259843, 'evidence_accuracy': 0.06573705179282868, 'evidence_precision': 0.0658682634730539, 'evidence_recall': 0.9705882352941176, 'evidence_f1': 0.12336448598130842, 'similarity_metrics': np.float32(0.15824935), 'contradiction': 0.3876047730445862}","{'distance': 0.9960629921259843, 'evidence_accuracy': 0.06573705179282868, 'evidence_precision': 0.0658682634730539, 'evidence_recall': 0.9705882352941176, 'evidence_f1': 0.12336448598130842, 'similarity_metrics': np.float32(0.15824935), 'contradiction': 0.3876047730445862}",,,,"{'distance': 0.06374501992031878, 'evidence_accuracy': 0.8725099601593626, 'evidence_precision': 0.058823529411764705, 'evidence_recall': 0.058823529411764705, 'evidence_f1': 0.058823529411764705, 'similarity_metrics': np.float32(0.96265215), 'contradiction': 0.04875894635915756}"
,"{'distance': 0.994, 'evidence_accuracy': 0.24672708962739173, 'evidence_precision': 0.2474747474747475, 'evidence_recall': 0.9879032258064516, 'evidence_f1': 0.39579967689822293, 'similarity_metrics': np.float32(0.07371444), 'contradiction': 0.0723874494433403}",,,"{'distance': 0.8409919766593728, 'evidence_accuracy': 0.2678751258811682, 'evidence_precision': 0.2324022346368715, 'evidence_recall': 0.8387096774193549, 'evidence_f1': 0.3639545056867891, 'similarity_metrics': np.float32(0.2498512), 'contradiction': 0.6737966537475586}",,
,"{'distance': 0.9852216748768473, 'evidence_accuracy': 0.48872180451127817, 'evidence_precision': 0.48484848484848486, 'evidence_recall': 1.0, 'evidence_f1': 0.653061224489796, 'similarity_metrics': np.float32(0.14561662), 'contradiction': 0.08092303574085236}",,,"{'distance': 0.9920713577799802, 'evidence_accuracy': 0.48120300751879697, 'evidence_precision': 0.4810126582278481, 'evidence_recall': 0.9895833333333334, 'evidence_f1': 0.6473594548551959, 'similarity_metrics': np.float32(0.24400507), 'contradiction': 0.10378076881170273}",,"{'distance': 0.057644110275689275, 'evidence_accuracy': 0.5162907268170426, 'evidence_precision': 0.4782608695652174, 'evidence_recall': 0.057291666666666664, 'evidence_f1': 0.10232558139534884, 'similarity_metrics': np.float32(0.98488665), 'contradiction': 0.08944974094629288}"
,"{'distance': 0.9927710843373494, 'evidence_accuracy': 0.24301336573511542, 'evidence_precision': 0.24024390243902438, 'evidence_recall': 1.0, 'evidence_f1': 0.38741396263520156, 'similarity_metrics': np.float32(0.16753754), 'contradiction': 0.1652279794216156}","{'distance': 0.9975845410628019, 'evidence_accuracy': 0.24058323207776428, 'evidence_precision': 0.2396593673965937, 'evidence_recall': 1.0, 'evidence_f1': 0.38665358194308147, 'similarity_metrics': np.float32(0.106316745), 'contradiction': 0.09906365722417831}",,,,"{'distance': 0.015795868772782495, 'evidence_accuracy': 0.7545565006075334, 'evidence_precision': 0.3076923076923077, 'evidence_recall': 0.02030456852791878, 'evidence_f1': 0.03809523809523809, 'similarity_metrics': np.float32(0.99057996), 'contradiction': 0.01308248657733202}"
,"{'distance': 0.9968895800933126, 'evidence_accuracy': 0.23204994797086367, 'evidence_precision': 0.2313705054715998, 'evidence_recall': 0.9977528089887641, 'evidence_f1': 0.3756345177664974, 'similarity_metrics': np.float32(0.14497793), 'contradiction': 0.5602636337280273}","{'distance': 0.9968895800933126, 'evidence_accuracy': 0.23204994797086367, 'evidence_precision': 0.2313705054715998, 'evidence_recall': 0.9977528089887641, 'evidence_f1': 0.3756345177664974, 'similarity_metrics': np.float32(0.14497793), 'contradiction': 0.5602636337280273}","{'distance': 0.9190254389107847, 'evidence_accuracy': 0.26899063475546303, 'evidence_precision': 0.23480662983425415, 'evidence_recall': 0.9550561797752809, 'evidence_f1': 0.376940133037694, 'similarity_metrics': np.float32(0.50713074), 'contradiction': 0.3841015100479126}",,,"{'distance': 0.03485952133194592, 'evidence_accuracy': 0.7481789802289281, 'evidence_precision': 0.208955223880597, 'evidence_recall': 0.03146067415730337, 'evidence_f1': 0.05468750000000001, 'similarity_metrics': np.float32(0.97789586), 'contradiction': 0.019281884655356407}"
,,,"{'distance': 0.9909228441754917, 'evidence_accuracy': 0.15123456790123457, 'evidence_precision': 0.14883720930232558, 'evidence_recall': 0.9896907216494846, 'evidence_f1': 0.2587601078167116, 'similarity_metrics': np.float32(0.004735308), 'contradiction': 0.3429449498653412}",,"{'distance': 0.9878603945371776, 'evidence_accuracy': 0.1558641975308642, 'evidence_precision': 0.15062111801242237, 'evidence_recall': 1.0, 'evidence_f1': 0.261808367071525, 'similarity_metrics': np.float32(0.00473902), 'contradiction': 0.27105385065078735}","{'distance': 0.016975308641975273, 'evidence_accuracy': 0.8487654320987654, 'evidence_precision': 0.45454545454545453, 'evidence_recall': 0.05154639175257732, 'evidence_f1': 0.09259259259259259, 'similarity_metrics': np.float32(0.9249491), 'contradiction': 0.06805477291345596}"
,"{'distance': 0.9951807228915662, 'evidence_accuracy': 0.23667205169628433, 'evidence_precision': 0.23481781376518218, 'evidence_recall': 1.0, 'evidence_f1': 0.380327868852459, 'similarity_metrics': np.float32(0.23224661), 'contradiction': 0.05699056759476662}","{'distance': 0.9951807228915662, 'evidence_accuracy': 0.23667205169628433, 'evidence_precision': 0.23481781376518218, 'evidence_recall': 1.0, 'evidence_f1': 0.380327868852459, 'similarity_metrics': np.float32(0.23224661), 'contradiction': 0.05699056759476662}",,,,"{'distance': 0.01696284329563813, 'evidence_accuracy': 0.7649434571890146, 'evidence_precision': 0.47619047619047616, 'evidence_recall': 0.034482758620689655, 'evidence_f1': 0.06430868167202572, 'similarity_metrics': np.float32(0.9974199), 'contradiction': 0.19129204750061035}"
,"{'distance': 0.9972067039106145, 'evidence_accuracy': 0.14647887323943662, 'evidence_precision': 0.14527503526093088, 'evidence_recall': 1.0, 'evidence_f1': 0.25369458128078815, 'similarity_metrics': np.float32(0.040548287), 'contradiction': 0.1318749040365219}","{'distance': 0.997229916897507, 'evidence_accuracy': 0.14366197183098592, 'evidence_precision': 0.14386459802538787, 'evidence_recall': 0.9902912621359223, 'evidence_f1': 0.2512315270935961, 'similarity_metrics': np.float32(-0.022612568), 'contradiction': 0.09632822126150131}","{'distance': 0.997229916897507, 'evidence_accuracy': 0.14647887323943662, 'evidence_precision': 0.14527503526093088, 'evidence_recall': 1.0, 'evidence_f1': 0.25369458128078815, 'similarity_metrics': np.float32(0.007787414), 'contradiction': 0.144497349858284}","{'distance': 0.9290953545232274, 'evidence_accuracy': 0.1676056338028169, 'evidence_precision': 0.14222873900293256, 'evidence_recall': 0.941747572815534, 'evidence_f1': 0.24713375796178344, 'similarity_metrics': np.float32(0.19852445), 'contradiction': 0.31977662444114685}","{'distance': 0.7993197278911565, 'evidence_accuracy': 0.21830985915492956, 'evidence_precision': 0.11824324324324324, 'evidence_recall': 0.6796116504854369, 'evidence_f1': 0.2014388489208633, 'similarity_metrics': np.float32(0.1858478), 'contradiction': 0.5972504615783691}","{'distance': 0.022535211267605604, 'evidence_accuracy': 0.8380281690140845, 'evidence_precision': 0.125, 'evidence_recall': 0.019417475728155338, 'evidence_f1': 0.03361344537815126, 'similarity_metrics': np.float32(0.8308409), 'contradiction': 0.04419686272740364}"
,"{'distance': 0.9895104895104895, 'evidence_accuracy': 0.24955752212389382, 'evidence_precision': 0.24555160142348753, 'evidence_recall': 1.0, 'evidence_f1': 0.3942857142857143, 'similarity_metrics': np.float32(0.09960007), 'contradiction': 0.1937984824180603}",,"{'distance': 0.8095238095238095, 'evidence_accuracy': 0.16283185840707964, 'evidence_precision': 0.1656686626746507, 'evidence_recall': 0.6014492753623188, 'evidence_f1': 0.25978090766823164, 'similarity_metrics': np.float32(0.48890457), 'contradiction': 0.9188439846038818}",,"{'distance': 0.025195482189400487, 'evidence_accuracy': 0.7168141592920354, 'evidence_precision': 0.07692307692307693, 'evidence_recall': 0.014492753623188406, 'evidence_f1': 0.024390243902439025, 'similarity_metrics': np.float32(0.9945909), 'contradiction': 0.02854285202920437}",
,"{'distance': 0.9938650306748467, 'evidence_accuracy': 0.3171987641606591, 'evidence_precision': 0.31508264462809915, 'evidence_recall': 1.0, 'evidence_f1': 0.47918303220738406, 'similarity_metrics': np.float32(0.18449235), 'contradiction': 0.3182423412799835}",,,,,"{'distance': 0.04531410916580847, 'evidence_accuracy': 0.6652935118434603, 'evidence_precision': 0.2727272727272727, 'evidence_recall': 0.03934426229508197, 'evidence_f1': 0.06876790830945559, 'similarity_metrics': np.float32(0.95577127), 'contradiction': 0.08905526995658875}"
,"{'distance': 0.9849624060150376, 'evidence_accuracy': 0.18112244897959184, 'evidence_precision': 0.17737789203084833, 'evidence_recall': 0.9857142857142858, 'evidence_f1': 0.3006535947712418, 'similarity_metrics': np.float32(0.10350152), 'contradiction': 0.5815550088882446}",,,,,"{'distance': 0.06887755102040816, 'evidence_accuracy': 0.7831632653061225, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 0.08571428571428572, 'evidence_f1': 0.12371134020618554, 'similarity_metrics': np.float32(0.9923322), 'contradiction': 0.5211461186408997}"
"{'distance': 0.9964664310954063, 'evidence_accuracy': 0.12142857142857143, 'evidence_precision': 0.11985688729874776, 'evidence_recall': 1.0, 'evidence_f1': 0.21405750798722042, 'similarity_metrics': np.float32(0.16685826), 'contradiction': 0.2579166293144226}","{'distance': 0.9894179894179894, 'evidence_accuracy': 0.12142857142857143, 'evidence_precision': 0.118491921005386, 'evidence_recall': 0.9850746268656716, 'evidence_f1': 0.21153846153846154, 'similarity_metrics': np.float32(0.18084733), 'contradiction': 0.19825738668441772}","{'distance': 0.9894179894179894, 'evidence_accuracy': 0.12142857142857143, 'evidence_precision': 0.118491921005386, 'evidence_recall': 0.9850746268656716, 'evidence_f1': 0.21153846153846154, 'similarity_metrics': np.float32(0.18084733), 'contradiction': 0.19825738668441772}",,"{'distance': 0.9570063694267515, 'evidence_accuracy': 0.1125, 'evidence_precision': 0.11879432624113476, 'evidence_recall': 1.0, 'evidence_f1': 0.21236133122028525, 'similarity_metrics': np.float32(0.31197056), 'contradiction': 0.13782666623592377}","{'distance': 0.9739413680781759, 'evidence_accuracy': 0.13392857142857142, 'evidence_precision': 0.1213768115942029, 'evidence_recall': 1.0, 'evidence_f1': 0.21647819063004847, 'similarity_metrics': np.float32(0.515346), 'contradiction': 0.21640555560588837}","{'distance': 0.03928571428571426, 'evidence_accuracy': 0.8553571428571428, 'evidence_precision': 0.18181818181818182, 'evidence_recall': 0.05970149253731343, 'evidence_f1': 0.0898876404494382, 'similarity_metrics': np.float32(0.9081788), 'contradiction': 0.021993478760123253}"
,"{'distance': 0.9917582417582418, 'evidence_accuracy': 0.2552011095700416, 'evidence_precision': 0.2520891364902507, 'evidence_recall': 1.0, 'evidence_f1': 0.4026696329254728, 'similarity_metrics': np.float32(0.25439292), 'contradiction': 0.1265857219696045}",,"{'distance': 0.3353204172876304, 'evidence_accuracy': 0.5034674063800277, 'evidence_precision': 0.1781818181818182, 'evidence_recall': 0.27071823204419887, 'evidence_f1': 0.2149122807017544, 'similarity_metrics': np.float32(0.9844464), 'contradiction': 0.9817014932632446}","{'distance': 0.3288186606471031, 'evidence_accuracy': 0.49514563106796117, 'evidence_precision': 0.16727272727272727, 'evidence_recall': 0.2541436464088398, 'evidence_f1': 0.2017543859649123, 'similarity_metrics': np.float32(0.9832044), 'contradiction': 0.9693328142166138}","{'distance': 0.9251700680272109, 'evidence_accuracy': 0.23578363384188628, 'evidence_precision': 0.2311046511627907, 'evidence_recall': 0.8784530386740331, 'evidence_f1': 0.36593785960874564, 'similarity_metrics': np.float32(0.5374932), 'contradiction': 0.7057852745056152}",
,"{'distance': 0.9922580645161291, 'evidence_accuracy': 0.3125, 'evidence_precision': 0.30980392156862746, 'evidence_recall': 1.0, 'evidence_f1': 0.47305389221556887, 'similarity_metrics': np.float32(0.07058476), 'contradiction': 0.4721005856990814}","{'distance': 0.9836512261580381, 'evidence_accuracy': 0.3111979166666667, 'evidence_precision': 0.30687830687830686, 'evidence_recall': 0.9789029535864979, 'evidence_f1': 0.4672708962739173, 'similarity_metrics': np.float32(0.2911279), 'contradiction': 0.04089675471186638}",,"{'distance': 0.9578454332552693, 'evidence_accuracy': 0.30859375, 'evidence_precision': 0.3050397877984085, 'evidence_recall': 0.9704641350210971, 'evidence_f1': 0.46417759838546924, 'similarity_metrics': np.float32(0.19881558), 'contradiction': 0.5289672017097473}","{'distance': 0.9974326059050064, 'evidence_accuracy': 0.3098958333333333, 'evidence_precision': 0.3089960886571056, 'evidence_recall': 1.0, 'evidence_f1': 0.4721115537848605, 'similarity_metrics': np.float32(-0.008727992), 'contradiction': 0.5227032899856567}","{'distance': 0.06770833333333337, 'evidence_accuracy': 0.6809895833333334, 'evidence_precision': 0.4230769230769231, 'evidence_recall': 0.09282700421940929, 'evidence_f1': 0.1522491349480969, 'similarity_metrics': np.float32(0.92914337), 'contradiction': 0.09572236984968185}"
,,,"{'distance': 0.41604477611940294, 'evidence_accuracy': 0.48211243611584326, 'evidence_precision': 0.07885304659498207, 'evidence_recall': 0.3188405797101449, 'evidence_f1': 0.1264367816091954, 'similarity_metrics': np.float32(0.9911691), 'contradiction': 0.9536885023117065}",,,"{'distance': 0.0034071550255536653, 'evidence_accuracy': 0.879045996592845, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99677444), 'contradiction': 0.2415449172258377}"
,"{'distance': 0.9910714285714286, 'evidence_accuracy': 0.10075187969924812, 'evidence_precision': 0.09667673716012085, 'evidence_recall': 1.0, 'evidence_f1': 0.17630853994490356, 'similarity_metrics': np.float32(0.2076805), 'contradiction': 0.13312064111232758}",,,"{'distance': 0.48561759729272425, 'evidence_accuracy': 0.45413533834586467, 'evidence_precision': 0.08587257617728532, 'evidence_recall': 0.484375, 'evidence_f1': 0.1458823529411765, 'similarity_metrics': np.float32(0.66019785), 'contradiction': 0.060475435107946396}",,
,,,,,,"{'distance': 0.039408866995073843, 'evidence_accuracy': 0.8949096880131363, 'evidence_precision': 0.20833333333333334, 'evidence_recall': 0.1, 'evidence_f1': 0.13513513513513514, 'similarity_metrics': np.float32(0.97771937), 'contradiction': 0.038396332412958145}"
,"{'distance': 0.996415770609319, 'evidence_accuracy': 0.19202898550724637, 'evidence_precision': 0.19056261343012704, 'evidence_recall': 1.0, 'evidence_f1': 0.3201219512195122, 'similarity_metrics': np.float32(0.111145824), 'contradiction': 0.4697384536266327}",,,,,
"{'distance': 0.9809322033898306, 'evidence_accuracy': 0.24405091311566132, 'evidence_precision': 0.2403577417551705, 'evidence_recall': 0.9839816933638444, 'evidence_f1': 0.3863432165318958, 'similarity_metrics': np.float32(0.65429467), 'contradiction': 0.15472377836704254}","{'distance': 0.9789695057833859, 'evidence_accuracy': 0.24294410625345877, 'evidence_precision': 0.2395075545607163, 'evidence_recall': 0.9794050343249427, 'evidence_f1': 0.3848920863309352, 'similarity_metrics': np.float32(0.6800375), 'contradiction': 0.053979191929101944}","{'distance': 0.9809322033898306, 'evidence_accuracy': 0.24183729939125623, 'evidence_precision': 0.23923979877026272, 'evidence_recall': 0.9794050343249427, 'evidence_f1': 0.3845462713387241, 'similarity_metrics': np.float32(0.6861247), 'contradiction': 0.10646850615739822}",,,,"{'distance': 0.0005534034311012181, 'evidence_accuracy': 0.7576092971776425, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9998159), 'contradiction': 0.0015570276882499456}"
,,,,"{'distance': 0.9571428571428572, 'evidence_accuracy': 0.19642857142857142, 'evidence_precision': 0.18902439024390244, 'evidence_recall': 0.9393939393939394, 'evidence_f1': 0.3147208121827411, 'similarity_metrics': np.float32(0.4629227), 'contradiction': 0.09742102026939392}",,"{'distance': 0.051587301587301626, 'evidence_accuracy': 0.7797619047619048, 'evidence_precision': 0.2692307692307692, 'evidence_recall': 0.0707070707070707, 'evidence_f1': 0.112, 'similarity_metrics': np.float32(0.8722092), 'contradiction': 0.0375029593706131}"
,"{'distance': 0.9969879518072289, 'evidence_accuracy': 0.12613981762917933, 'evidence_precision': 0.1248097412480974, 'evidence_recall': 1.0, 'evidence_f1': 0.22192151556156967, 'similarity_metrics': np.float32(0.1909044), 'contradiction': 0.8486154675483704}",,,,,"{'distance': 0.17325227963525835, 'evidence_accuracy': 0.723404255319149, 'evidence_precision': 0.06140350877192982, 'evidence_recall': 0.08536585365853659, 'evidence_f1': 0.07142857142857144, 'similarity_metrics': np.float32(0.90392613), 'contradiction': 0.04803166911005974}"
,,,,,,"{'distance': 0.09557109557109555, 'evidence_accuracy': 0.8298368298368298, 'evidence_precision': 0.13414634146341464, 'evidence_recall': 0.12790697674418605, 'evidence_f1': 0.13095238095238096, 'similarity_metrics': np.float32(0.9593064), 'contradiction': 0.020096944645047188}"
,,,,,,"{'distance': 0.16428571428571426, 'evidence_accuracy': 0.6589285714285714, 'evidence_precision': 0.34782608695652173, 'evidence_recall': 0.19631901840490798, 'evidence_f1': 0.25098039215686274, 'similarity_metrics': np.float32(0.73541343), 'contradiction': 0.1524946391582489}"
,"{'distance': 0.9935483870967742, 'evidence_accuracy': 0.15167930660888407, 'evidence_precision': 0.14891304347826087, 'evidence_recall': 1.0, 'evidence_f1': 0.25922421948912017, 'similarity_metrics': np.float32(0.10377591), 'contradiction': 0.23425635695457458}",,,"{'distance': 0.9914346895074947, 'evidence_accuracy': 0.14409534127843987, 'evidence_precision': 0.14472252448313383, 'evidence_recall': 0.9708029197080292, 'evidence_f1': 0.25189393939393934, 'similarity_metrics': np.float32(0.24228731), 'contradiction': 0.2805522680282593}",,"{'distance': 0.011917659804983716, 'evidence_accuracy': 0.8504875406283857, 'evidence_precision': 0.45454545454545453, 'evidence_recall': 0.0364963503649635, 'evidence_f1': 0.06756756756756757, 'similarity_metrics': np.float32(0.9970251), 'contradiction': 0.10306720435619354}"
"{'distance': 0.9985380116959064, 'evidence_accuracy': 0.25697503671071953, 'evidence_precision': 0.25642909625275534, 'evidence_recall': 1.0, 'evidence_f1': 0.408187134502924, 'similarity_metrics': np.float32(0.11907775), 'contradiction': 0.28643563389778137}","{'distance': 0.9956172388604821, 'evidence_accuracy': 0.25697503671071953, 'evidence_precision': 0.2560706401766004, 'evidence_recall': 0.997134670487106, 'evidence_f1': 0.4074941451990632, 'similarity_metrics': np.float32(0.13232747), 'contradiction': 0.34873172640800476}","{'distance': 0.9985380116959064, 'evidence_accuracy': 0.25697503671071953, 'evidence_precision': 0.25642909625275534, 'evidence_recall': 1.0, 'evidence_f1': 0.408187134502924, 'similarity_metrics': np.float32(0.11907775), 'contradiction': 0.28643563389778137}",,,"{'distance': 0.9588477366255144, 'evidence_accuracy': 0.25697503671071953, 'evidence_precision': 0.25131282820705175, 'evidence_recall': 0.9598853868194842, 'evidence_f1': 0.3983353151010701, 'similarity_metrics': np.float32(0.39729834), 'contradiction': 0.10297616571187973}","{'distance': 0.016886930983847304, 'evidence_accuracy': 0.7444933920704846, 'evidence_precision': 0.5217391304347826, 'evidence_recall': 0.034383954154727794, 'evidence_f1': 0.06451612903225806, 'similarity_metrics': np.float32(0.99516463), 'contradiction': 0.002367257373407483}"
,"{'distance': 0.9945897204688909, 'evidence_accuracy': 0.2558983666061706, 'evidence_precision': 0.25477707006369427, 'evidence_recall': 0.99644128113879, 'evidence_f1': 0.40579710144927533, 'similarity_metrics': np.float32(0.20766677), 'contradiction': 0.017734484747052193}",,,"{'distance': 0.9464882943143813, 'evidence_accuracy': 0.2613430127041742, 'evidence_precision': 0.25209302325581395, 'evidence_recall': 0.9644128113879004, 'evidence_f1': 0.39970501474926257, 'similarity_metrics': np.float32(0.62062865), 'contradiction': 0.9047120809555054}",,"{'distance': 0.08076225045372054, 'evidence_accuracy': 0.7150635208711433, 'evidence_precision': 0.3146067415730337, 'evidence_recall': 0.099644128113879, 'evidence_f1': 0.15135135135135136, 'similarity_metrics': np.float32(0.98695564), 'contradiction': 0.017297787591814995}"
,"{'distance': 0.9946236559139785, 'evidence_accuracy': 0.19837691614066727, 'evidence_precision': 0.1962025316455696, 'evidence_recall': 1.0, 'evidence_f1': 0.328042328042328, 'similarity_metrics': np.float32(0.23974593), 'contradiction': 0.10973141342401505}","{'distance': 0.9430051813471503, 'evidence_accuracy': 0.218214607754734, 'evidence_precision': 0.19165085388994307, 'evidence_recall': 0.9308755760368663, 'evidence_f1': 0.31785995279307633, 'similarity_metrics': np.float32(0.49050575), 'contradiction': 0.2918326258659363}",,"{'distance': 0.9209823812066203, 'evidence_accuracy': 0.22452660054102797, 'evidence_precision': 0.18937198067632852, 'evidence_recall': 0.9032258064516129, 'evidence_f1': 0.3130990415335464, 'similarity_metrics': np.float32(0.5207974), 'contradiction': 0.17901556193828583}",,
