baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9090909090909091, 'evidence_accuracy': 0.19363057324840766, 'evidence_precision': 0.17765814266487215, 'evidence_recall': 0.8571428571428571, 'evidence_f1': 0.29431438127090304, 'similarity_metrics': np.float32(0.8717067), 'contradiction': 0.055286068469285965}","{'distance': 0.8312138728323699, 'evidence_accuracy': 0.1592356687898089, 'evidence_precision': 0.1446629213483146, 'evidence_recall': 0.6688311688311688, 'evidence_f1': 0.23787528868360275, 'similarity_metrics': np.float32(0.70354676), 'contradiction': 0.9730250835418701}","{'distance': 0.8657565415244596, 'evidence_accuracy': 0.1503184713375796, 'evidence_precision': 0.14718019257221457, 'evidence_recall': 0.6948051948051948, 'evidence_f1': 0.24290578887627692, 'similarity_metrics': np.float32(0.7542466), 'contradiction': 0.9582376480102539}",,,,"{'distance': 0.017834394904458595, 'evidence_accuracy': 0.7936305732484077, 'evidence_precision': 0.21428571428571427, 'evidence_recall': 0.01948051948051948, 'evidence_f1': 0.03571428571428571, 'similarity_metrics': np.float32(0.960229), 'contradiction': 0.14089617133140564}"
"{'distance': 0.32947976878612717, 'evidence_accuracy': 0.5340425531914894, 'evidence_precision': 0.29891304347826086, 'evidence_recall': 0.3793103448275862, 'evidence_f1': 0.3343465045592705, 'similarity_metrics': np.float32(0.9683559), 'contradiction': 0.9907241463661194}","{'distance': 0.2668957617411226, 'evidence_accuracy': 0.4829787234042553, 'evidence_precision': 0.17763157894736842, 'evidence_recall': 0.18620689655172415, 'evidence_f1': 0.18181818181818185, 'similarity_metrics': np.float32(0.9887241), 'contradiction': 0.9832113981246948}","{'distance': 0.2668957617411226, 'evidence_accuracy': 0.4829787234042553, 'evidence_precision': 0.17763157894736842, 'evidence_recall': 0.18620689655172415, 'evidence_f1': 0.18181818181818185, 'similarity_metrics': np.float32(0.9887241), 'contradiction': 0.9832113981246948}","{'distance': 0.4745370370370371, 'evidence_accuracy': 0.4957446808510638, 'evidence_precision': 0.3130081300813008, 'evidence_recall': 0.5310344827586206, 'evidence_f1': 0.39386189258312015, 'similarity_metrics': np.float32(0.9654591), 'contradiction': 0.9822580218315125}","{'distance': 0.3502304147465438, 'evidence_accuracy': 0.4978723404255319, 'evidence_precision': 0.2617801047120419, 'evidence_recall': 0.3448275862068966, 'evidence_f1': 0.29761904761904767, 'similarity_metrics': np.float32(0.96728814), 'contradiction': 0.9926813244819641}","{'distance': 0.47344110854503463, 'evidence_accuracy': 0.4978723404255319, 'evidence_precision': 0.3142857142857143, 'evidence_recall': 0.5310344827586206, 'evidence_f1': 0.39487179487179486, 'similarity_metrics': np.float32(0.95334566), 'contradiction': 0.9826627969741821}","{'distance': 0.03191489361702127, 'evidence_accuracy': 0.6978723404255319, 'evidence_precision': 0.6, 'evidence_recall': 0.06206896551724138, 'evidence_f1': 0.11249999999999999, 'similarity_metrics': np.float32(0.98079205), 'contradiction': 0.014870543032884598}"
"{'distance': 0.3515582285401859, 'evidence_accuracy': 0.5135895032802249, 'evidence_precision': 0.26582278481012656, 'evidence_recall': 0.42424242424242425, 'evidence_f1': 0.32684824902723736, 'similarity_metrics': np.float32(0.99914783), 'contradiction': 0.08827322721481323}","{'distance': 0.3519125683060109, 'evidence_accuracy': 0.5117150890346767, 'evidence_precision': 0.26371308016877637, 'evidence_recall': 0.4208754208754209, 'evidence_f1': 0.324254215304799, 'similarity_metrics': np.float32(0.9991536), 'contradiction': 0.05949588865041733}","{'distance': 0.3420908593322386, 'evidence_accuracy': 0.521087160262418, 'evidence_precision': 0.2703862660944206, 'evidence_recall': 0.42424242424242425, 'evidence_f1': 0.33027522935779824, 'similarity_metrics': np.float32(0.9999008), 'contradiction': 0.07497991621494293}","{'distance': 0.39178082191780816, 'evidence_accuracy': 0.5154639175257731, 'evidence_precision': 0.28599221789883267, 'evidence_recall': 0.494949494949495, 'evidence_f1': 0.3625154130702836, 'similarity_metrics': np.float32(0.98655313), 'contradiction': 0.8337249755859375}","{'distance': 0.4051394204483324, 'evidence_accuracy': 0.5201499531396439, 'evidence_precision': 0.29523809523809524, 'evidence_recall': 0.5218855218855218, 'evidence_f1': 0.3771289537712895, 'similarity_metrics': np.float32(0.98674315), 'contradiction': 0.8337249755859375}",,"{'distance': 0.010309278350515427, 'evidence_accuracy': 0.7207122774133083, 'evidence_precision': 0.45454545454545453, 'evidence_recall': 0.016835016835016835, 'evidence_f1': 0.03246753246753247, 'similarity_metrics': np.float32(0.92898), 'contradiction': 0.15523333847522736}"
"{'distance': 0.8039702233250621, 'evidence_accuracy': 0.2562814070351759, 'evidence_precision': 0.21814671814671815, 'evidence_recall': 0.743421052631579, 'evidence_f1': 0.33731343283582094, 'similarity_metrics': np.float32(0.7960558), 'contradiction': 0.004516127519309521}","{'distance': 0.5095541401273885, 'evidence_accuracy': 0.35343383584589616, 'evidence_precision': 0.18032786885245902, 'evidence_recall': 0.4342105263157895, 'evidence_f1': 0.2548262548262548, 'similarity_metrics': np.float32(0.88003176), 'contradiction': 0.010098502039909363}",,"{'distance': 0.5223048327137547, 'evidence_accuracy': 0.4304857621440536, 'evidence_precision': 0.2235294117647059, 'evidence_recall': 0.5, 'evidence_f1': 0.3089430894308943, 'similarity_metrics': np.float32(0.8944677), 'contradiction': 0.9804913997650146}","{'distance': 0.46605504587155966, 'evidence_accuracy': 0.4539363484087102, 'evidence_precision': 0.21568627450980393, 'evidence_recall': 0.4342105263157895, 'evidence_f1': 0.28820960698689957, 'similarity_metrics': np.float32(0.90774083), 'contradiction': 0.9818623661994934}",,"{'distance': 0.00670016750418756, 'evidence_accuracy': 0.7420435510887772, 'evidence_precision': 0.25, 'evidence_recall': 0.006578947368421052, 'evidence_f1': 0.012820512820512818, 'similarity_metrics': np.float32(0.99867916), 'contradiction': 0.020223964005708694}"
"{'distance': 0.3063380281690141, 'evidence_accuracy': 0.48929159802306427, 'evidence_precision': 0.4511627906976744, 'evidence_recall': 0.3356401384083045, 'evidence_f1': 0.38492063492063494, 'similarity_metrics': np.float32(0.9899189), 'contradiction': 0.9267545938491821}",,,"{'distance': 0.7327188940092166, 'evidence_accuracy': 0.5041186161449753, 'evidence_precision': 0.4878048780487805, 'evidence_recall': 0.8304498269896193, 'evidence_f1': 0.6145966709346992, 'similarity_metrics': np.float32(0.9026692), 'contradiction': 0.7637574076652527}","{'distance': 0.43833017077798864, 'evidence_accuracy': 0.5436573311367381, 'evidence_precision': 0.5192307692307693, 'evidence_recall': 0.5605536332179931, 'evidence_f1': 0.5391014975041598, 'similarity_metrics': np.float32(0.9451233), 'contradiction': 0.7456426024436951}","{'distance': 0.4300979519145147, 'evidence_accuracy': 0.48105436573311366, 'evidence_precision': 0.4554794520547945, 'evidence_recall': 0.4602076124567474, 'evidence_f1': 0.4578313253012048, 'similarity_metrics': np.float32(0.97096056), 'contradiction': 0.9499485492706299}",
"{'distance': 0.27965043695380776, 'evidence_accuracy': 0.5782997762863534, 'evidence_precision': 0.1761006289308176, 'evidence_recall': 0.32748538011695905, 'evidence_f1': 0.22903885480572597, 'similarity_metrics': np.float32(0.9992681), 'contradiction': 0.08522813767194748}",,,,,,"{'distance': 0.003355704697986628, 'evidence_accuracy': 0.8053691275167785, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(1.0000002), 'contradiction': 0.011893521063029766}"
"{'distance': 0.5336721728081322, 'evidence_accuracy': 0.4060721062618596, 'evidence_precision': 0.1539568345323741, 'evidence_recall': 0.7379310344827587, 'evidence_f1': 0.2547619047619048, 'similarity_metrics': np.float32(0.9244017), 'contradiction': 0.8354668021202087}","{'distance': 0.7103448275862069, 'evidence_accuracy': 0.23908918406072105, 'evidence_precision': 0.12023121387283237, 'evidence_recall': 0.7172413793103448, 'evidence_f1': 0.2059405940594059, 'similarity_metrics': np.float32(0.88147414), 'contradiction': 0.9615864157676697}","{'distance': 0.7103448275862069, 'evidence_accuracy': 0.23908918406072105, 'evidence_precision': 0.12023121387283237, 'evidence_recall': 0.7172413793103448, 'evidence_f1': 0.2059405940594059, 'similarity_metrics': np.float32(0.88147414), 'contradiction': 0.9615864157676697}","{'distance': 0.49419670128283444, 'evidence_accuracy': 0.372865275142315, 'evidence_precision': 0.096875, 'evidence_recall': 0.42758620689655175, 'evidence_f1': 0.15796178343949044, 'similarity_metrics': np.float32(0.94394237), 'contradiction': 0.981866717338562}","{'distance': 0.360043313481321, 'evidence_accuracy': 0.5483870967741935, 'evidence_precision': 0.145610278372591, 'evidence_recall': 0.4689655172413793, 'evidence_f1': 0.22222222222222218, 'similarity_metrics': np.float32(0.9823554), 'contradiction': 0.9858381152153015}","{'distance': 0.4482384823848239, 'evidence_accuracy': 0.4629981024667932, 'evidence_precision': 0.11657559198542805, 'evidence_recall': 0.4413793103448276, 'evidence_f1': 0.18443804034582129, 'similarity_metrics': np.float32(0.9854043), 'contradiction': 0.9174394011497498}","{'distance': 0.002846299810246644, 'evidence_accuracy': 0.8595825426944972, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9975648), 'contradiction': 0.047658681869506836}"
"{'distance': 0.2197986577181208, 'evidence_accuracy': 0.6146645865834633, 'evidence_precision': 0.35795454545454547, 'evidence_recall': 0.3197969543147208, 'evidence_f1': 0.3378016085790885, 'similarity_metrics': np.float32(0.99958587), 'contradiction': 0.06274490058422089}",,,"{'distance': 0.6889848812095032, 'evidence_accuracy': 0.3291731669266771, 'evidence_precision': 0.2693069306930693, 'evidence_recall': 0.6903553299492385, 'evidence_f1': 0.3874643874643875, 'similarity_metrics': np.float32(0.8897637), 'contradiction': 0.936750590801239}","{'distance': 0.743421052631579, 'evidence_accuracy': 0.35569422776911075, 'evidence_precision': 0.29389312977099236, 'evidence_recall': 0.7817258883248731, 'evidence_f1': 0.4271844660194175, 'similarity_metrics': np.float32(0.8648504), 'contradiction': 0.35832107067108154}","{'distance': 0.4514187446259673, 'evidence_accuracy': 0.5101404056162246, 'evidence_precision': 0.3188854489164087, 'evidence_recall': 0.5228426395939086, 'evidence_f1': 0.3961538461538462, 'similarity_metrics': np.float32(0.7372245), 'contradiction': 0.9729539752006531}","{'distance': 0.04212168486739465, 'evidence_accuracy': 0.6661466458658346, 'evidence_precision': 0.18518518518518517, 'evidence_recall': 0.025380710659898477, 'evidence_f1': 0.044642857142857144, 'similarity_metrics': np.float32(0.9787047), 'contradiction': 0.02897406741976738}"
,,,,,"{'distance': 0.4867924528301887, 'evidence_accuracy': 0.44010767160161507, 'evidence_precision': 0.04962779156327544, 'evidence_recall': 0.37735849056603776, 'evidence_f1': 0.08771929824561403, 'similarity_metrics': np.float32(0.988256), 'contradiction': 0.07724545150995255}","{'distance': 0.008075370121130576, 'evidence_accuracy': 0.9205921938088829, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99382013), 'contradiction': 0.12673373520374298}"
"{'distance': 0.2188034188034188, 'evidence_accuracy': 0.6398002853067047, 'evidence_precision': 0.2653061224489796, 'evidence_recall': 0.4727272727272727, 'evidence_f1': 0.33986928104575165, 'similarity_metrics': np.float32(0.9972502), 'contradiction': 0.9672917127609253}","{'distance': 0.732685297691373, 'evidence_accuracy': 0.30028530670470754, 'evidence_precision': 0.20135363790186125, 'evidence_recall': 0.8654545454545455, 'evidence_f1': 0.32669869595058343, 'similarity_metrics': np.float32(0.9714463), 'contradiction': 0.9848265647888184}","{'distance': 0.6420934158694429, 'evidence_accuracy': 0.3131241084165478, 'evidence_precision': 0.18265682656826568, 'evidence_recall': 0.72, 'evidence_f1': 0.2913907284768212, 'similarity_metrics': np.float32(0.9513425), 'contradiction': 0.9843508005142212}","{'distance': 0.42250338906461815, 'evidence_accuracy': 0.4900142653352354, 'evidence_precision': 0.21204188481675393, 'evidence_recall': 0.5890909090909091, 'evidence_f1': 0.31183830606352264, 'similarity_metrics': np.float32(0.97461236), 'contradiction': 0.9658491015434265}","{'distance': 0.37750111160515787, 'evidence_accuracy': 0.48502139800285304, 'evidence_precision': 0.1829787234042553, 'evidence_recall': 0.4690909090909091, 'evidence_f1': 0.26326530612244897, 'similarity_metrics': np.float32(0.9621468), 'contradiction': 0.9835989475250244}","{'distance': 0.38708240534521154, 'evidence_accuracy': 0.5413694721825963, 'evidence_precision': 0.2430167597765363, 'evidence_recall': 0.6327272727272727, 'evidence_f1': 0.35116044399596363, 'similarity_metrics': np.float32(0.97139317), 'contradiction': 0.9691759943962097}","{'distance': 0.004279600570613384, 'evidence_accuracy': 0.8038516405135521, 'evidence_precision': 0.5, 'evidence_recall': 0.01090909090909091, 'evidence_f1': 0.02135231316725979, 'similarity_metrics': np.float32(0.96131253), 'contradiction': 0.08469551801681519}"
"{'distance': 0.3903666427030913, 'evidence_accuracy': 0.45775535939470363, 'evidence_precision': 0.23035230352303523, 'evidence_recall': 0.36796536796536794, 'evidence_f1': 0.2833333333333333, 'similarity_metrics': np.float32(0.94549453), 'contradiction': 0.962356686592102}","{'distance': 0.32150461320085166, 'evidence_accuracy': 0.49558638083228246, 'evidence_precision': 0.23174603174603176, 'evidence_recall': 0.31601731601731603, 'evidence_f1': 0.2673992673992674, 'similarity_metrics': np.float32(0.97984505), 'contradiction': 0.961260199546814}",,"{'distance': 0.33286418015482055, 'evidence_accuracy': 0.4854981084489281, 'evidence_precision': 0.22429906542056074, 'evidence_recall': 0.3116883116883117, 'evidence_f1': 0.2608695652173913, 'similarity_metrics': np.float32(0.97962725), 'contradiction': 0.9755805134773254}","{'distance': 0.3319298245614035, 'evidence_accuracy': 0.4854981084489281, 'evidence_precision': 0.2225705329153605, 'evidence_recall': 0.30735930735930733, 'evidence_f1': 0.2581818181818182, 'similarity_metrics': np.float32(0.98066556), 'contradiction': 0.9744199514389038}","{'distance': 0.3455571227080395, 'evidence_accuracy': 0.4791929382093317, 'evidence_precision': 0.22590361445783133, 'evidence_recall': 0.3246753246753247, 'evidence_f1': 0.2664298401420959, 'similarity_metrics': np.float32(0.9339806), 'contradiction': 0.9730852842330933}",
"{'distance': 0.20389926888708365, 'evidence_accuracy': 0.669218989280245, 'evidence_precision': 0.294478527607362, 'evidence_recall': 0.3221476510067114, 'evidence_f1': 0.30769230769230765, 'similarity_metrics': np.float32(0.99628353), 'contradiction': 0.07109317183494568}","{'distance': 0.3258813413585555, 'evidence_accuracy': 0.5681470137825421, 'evidence_precision': 0.24521072796934865, 'evidence_recall': 0.42953020134228187, 'evidence_f1': 0.3121951219512195, 'similarity_metrics': np.float32(0.9794202), 'contradiction': 0.02265079878270626}","{'distance': 0.33163265306122447, 'evidence_accuracy': 0.5834609494640123, 'evidence_precision': 0.26436781609195403, 'evidence_recall': 0.46308724832214765, 'evidence_f1': 0.33658536585365856, 'similarity_metrics': np.float32(0.9776832), 'contradiction': 0.07236592471599579}",,"{'distance': 0.40163191296464185, 'evidence_accuracy': 0.5344563552833078, 'evidence_precision': 0.26006191950464397, 'evidence_recall': 0.5637583892617449, 'evidence_f1': 0.35593220338983056, 'similarity_metrics': np.float32(0.9622785), 'contradiction': 0.8656697273254395}","{'distance': 0.5612334801762114, 'evidence_accuracy': 0.4104134762633997, 'evidence_precision': 0.20935960591133004, 'evidence_recall': 0.5704697986577181, 'evidence_f1': 0.3063063063063063, 'similarity_metrics': np.float32(0.946949), 'contradiction': 0.9553948044776917}","{'distance': 0.004594180704441064, 'evidence_accuracy': 0.7733537519142419, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.013422818791946308, 'evidence_f1': 0.026315789473684213, 'similarity_metrics': np.float32(0.9996845), 'contradiction': 0.07841434329748154}"
,"{'distance': 0.4738589211618257, 'evidence_accuracy': 0.3577023498694517, 'evidence_precision': 0.062360801781737196, 'evidence_recall': 0.2828282828282828, 'evidence_f1': 0.10218978102189781, 'similarity_metrics': np.float32(0.9540037), 'contradiction': 0.17251130938529968}","{'distance': 0.7387988560533842, 'evidence_accuracy': 0.30809399477806787, 'evidence_precision': 0.1573926868044515, 'evidence_recall': 1.0, 'evidence_f1': 0.27197802197802196, 'similarity_metrics': np.float32(0.9247513), 'contradiction': 0.20197899639606476}","{'distance': 0.6476595744680851, 'evidence_accuracy': 0.39425587467362927, 'evidence_precision': 0.1735241502683363, 'evidence_recall': 0.9797979797979798, 'evidence_f1': 0.2948328267477204, 'similarity_metrics': np.float32(0.91561306), 'contradiction': 0.7641302347183228}",,,"{'distance': 0.016971279373368175, 'evidence_accuracy': 0.856396866840731, 'evidence_precision': 0.07692307692307693, 'evidence_recall': 0.010101010101010102, 'evidence_f1': 0.01785714285714286, 'similarity_metrics': np.float32(0.975973), 'contradiction': 0.5308632254600525}"
"{'distance': 0.062098501070663836, 'evidence_accuracy': 0.7917847025495751, 'evidence_precision': 0.3877551020408163, 'evidence_recall': 0.13970588235294118, 'evidence_f1': 0.20540540540540542, 'similarity_metrics': np.float32(0.9980764), 'contradiction': 0.9697543382644653}",,"{'distance': 0.2098581030619866, 'evidence_accuracy': 0.6458923512747875, 'evidence_precision': 0.18435754189944134, 'evidence_recall': 0.24087591240875914, 'evidence_f1': 0.2088607594936709, 'similarity_metrics': np.float32(0.99907583), 'contradiction': 0.02493096888065338}","{'distance': 0.4131274131274131, 'evidence_accuracy': 0.5184135977337111, 'evidence_precision': 0.18711656441717792, 'evidence_recall': 0.4485294117647059, 'evidence_f1': 0.26406926406926406, 'similarity_metrics': np.float32(0.9766532), 'contradiction': 0.9890269637107849}","{'distance': 0.4046153846153846, 'evidence_accuracy': 0.5453257790368272, 'evidence_precision': 0.21003134796238246, 'evidence_recall': 0.49264705882352944, 'evidence_f1': 0.29450549450549457, 'similarity_metrics': np.float32(0.9926342), 'contradiction': 0.9642948508262634}","{'distance': 0.5039494470774092, 'evidence_accuracy': 0.43342776203966005, 'evidence_precision': 0.16326530612244897, 'evidence_recall': 0.47058823529411764, 'evidence_f1': 0.24242424242424243, 'similarity_metrics': np.float32(0.9599148), 'contradiction': 0.9430814981460571}",
"{'distance': 0.3519932145886344, 'evidence_accuracy': 0.5453149001536098, 'evidence_precision': 0.10780669144981413, 'evidence_recall': 0.3411764705882353, 'evidence_f1': 0.1638418079096045, 'similarity_metrics': np.float32(0.98878133), 'contradiction': 0.008314406499266624}",,,,,,"{'distance': 0.003072196620583667, 'evidence_accuracy': 0.869431643625192, 'evidence_precision': 0.5, 'evidence_recall': 0.011764705882352941, 'evidence_f1': 0.02298850574712644, 'similarity_metrics': np.float32(0.9998444), 'contradiction': 0.001750309020280838}"
"{'distance': 0.38475499092558985, 'evidence_accuracy': 0.4717800289435601, 'evidence_precision': 0.13012729844413012, 'evidence_recall': 0.4444444444444444, 'evidence_f1': 0.20131291028446388, 'similarity_metrics': np.float32(0.9783425), 'contradiction': 0.9844157099723816}","{'distance': 0.8187702265372168, 'evidence_accuracy': 0.10998552821997105, 'evidence_precision': 0.08849557522123894, 'evidence_recall': 0.5314009661835749, 'evidence_f1': 0.15172413793103448, 'similarity_metrics': np.float32(0.7527646), 'contradiction': 0.9912815093994141}","{'distance': 0.9625520110957004, 'evidence_accuracy': 0.14254703328509408, 'evidence_precision': 0.13938053097345132, 'evidence_recall': 0.9130434782608695, 'evidence_f1': 0.24184261036468327, 'similarity_metrics': np.float32(0.7365264), 'contradiction': 0.21873880922794342}","{'distance': 0.41888838680524176, 'evidence_accuracy': 0.46164978292329956, 'evidence_precision': 0.1395973154362416, 'evidence_recall': 0.5024154589371981, 'evidence_f1': 0.2184873949579832, 'similarity_metrics': np.float32(0.9754983), 'contradiction': 0.9916322827339172}","{'distance': 0.4168173598553345, 'evidence_accuracy': 0.4645441389290883, 'evidence_precision': 0.14131897711978467, 'evidence_recall': 0.5072463768115942, 'evidence_f1': 0.2210526315789474, 'similarity_metrics': np.float32(0.97224873), 'contradiction': 0.9929705262184143}","{'distance': 0.5024696901661427, 'evidence_accuracy': 0.4703328509406657, 'evidence_precision': 0.18585131894484413, 'evidence_recall': 0.7451923076923077, 'evidence_f1': 0.2975047984644914, 'similarity_metrics': np.float32(0.9665675), 'contradiction': 0.9723381400108337}","{'distance': 0.09334298118668594, 'evidence_accuracy': 0.7916063675832128, 'evidence_precision': 0.18604651162790697, 'evidence_recall': 0.11594202898550725, 'evidence_f1': 0.14285714285714285, 'similarity_metrics': np.float32(0.8813379), 'contradiction': 0.015435266308486462}"
"{'distance': 0.4261992619926199, 'evidence_accuracy': 0.47299509001636664, 'evidence_precision': 0.15333333333333332, 'evidence_recall': 0.40350877192982454, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': np.float32(0.99202126), 'contradiction': 0.04243246838450432}","{'distance': 0.4130434782608695, 'evidence_accuracy': 0.49427168576104746, 'evidence_precision': 0.1602787456445993, 'evidence_recall': 0.40350877192982454, 'evidence_f1': 0.22942643391521197, 'similarity_metrics': np.float32(0.99766576), 'contradiction': 0.06773269921541214}","{'distance': 0.4104477611940298, 'evidence_accuracy': 0.48117839607201307, 'evidence_precision': 0.15593220338983052, 'evidence_recall': 0.40350877192982454, 'evidence_f1': 0.22493887530562345, 'similarity_metrics': np.float32(0.99766576), 'contradiction': 0.06773269921541214}",,,"{'distance': 0.29236172080772604, 'evidence_accuracy': 0.5908346972176759, 'evidence_precision': 0.1792452830188679, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.2331288343558282, 'similarity_metrics': np.float32(0.9907632), 'contradiction': 0.9696929454803467}","{'distance': 0.004909983633387904, 'evidence_accuracy': 0.8085106382978723, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9640557), 'contradiction': 0.09253866970539093}"
"{'distance': 0.2775467775467776, 'evidence_accuracy': 0.6865401987353207, 'evidence_precision': 0.3907766990291262, 'evidence_recall': 0.6264591439688716, 'evidence_f1': 0.4813153961136024, 'similarity_metrics': np.float32(0.99636954), 'contradiction': 0.05270250141620636}","{'distance': 0.8277945619335347, 'evidence_accuracy': 0.2863595302619693, 'evidence_precision': 0.23162134944612287, 'evidence_recall': 0.8949416342412452, 'evidence_f1': 0.368, 'similarity_metrics': np.float32(0.9176142), 'contradiction': 0.018715819343924522}","{'distance': 0.8156133828996283, 'evidence_accuracy': 0.2791327913279133, 'evidence_precision': 0.23297137216189537, 'evidence_recall': 0.9182879377431906, 'evidence_f1': 0.3716535433070866, 'similarity_metrics': np.float32(0.8965144), 'contradiction': 0.02030520886182785}","{'distance': 0.4583979328165375, 'evidence_accuracy': 0.5618789521228545, 'evidence_precision': 0.3047945205479452, 'evidence_recall': 0.6926070038910506, 'evidence_f1': 0.4233055885850178, 'similarity_metrics': np.float32(0.9282392), 'contradiction': 0.9879713654518127}","{'distance': 0.4704663212435233, 'evidence_accuracy': 0.5700090334236676, 'evidence_precision': 0.31719532554257096, 'evidence_recall': 0.7392996108949417, 'evidence_f1': 0.4439252336448598, 'similarity_metrics': np.float32(0.91258276), 'contradiction': 0.9914847016334534}",,"{'distance': 0.011743450767841002, 'evidence_accuracy': 0.7669376693766937, 'evidence_precision': 0.46153846153846156, 'evidence_recall': 0.023346303501945526, 'evidence_f1': 0.04444444444444444, 'similarity_metrics': np.float32(0.99470645), 'contradiction': 0.016199691221117973}"
"{'distance': 0.32821497120921306, 'evidence_accuracy': 0.38434163701067614, 'evidence_precision': 0.5887850467289719, 'evidence_recall': 0.328125, 'evidence_f1': 0.4214046822742475, 'similarity_metrics': np.float32(0.9661541), 'contradiction': 0.9792467951774597}","{'distance': 0.2838589981447124, 'evidence_accuracy': 0.42704626334519574, 'evidence_precision': 0.6777777777777778, 'evidence_recall': 0.3160621761658031, 'evidence_f1': 0.4310954063604241, 'similarity_metrics': np.float32(0.979149), 'contradiction': 0.9883192777633667}","{'distance': 0.2666666666666667, 'evidence_accuracy': 0.4092526690391459, 'evidence_precision': 0.6588235294117647, 'evidence_recall': 0.29015544041450775, 'evidence_f1': 0.40287769784172656, 'similarity_metrics': np.float32(0.9802982), 'contradiction': 0.9886959791183472}","{'distance': 0.4724857685009488, 'evidence_accuracy': 0.4626334519572954, 'evidence_precision': 0.6433566433566433, 'evidence_recall': 0.4791666666666667, 'evidence_f1': 0.5492537313432836, 'similarity_metrics': np.float32(0.9297757), 'contradiction': 0.9914013743400574}","{'distance': 0.36723163841807904, 'evidence_accuracy': 0.43416370106761565, 'evidence_precision': 0.6460176991150443, 'evidence_recall': 0.3802083333333333, 'evidence_f1': 0.47868852459016387, 'similarity_metrics': np.float32(0.9518011), 'contradiction': 0.9927607774734497}","{'distance': 0.49049429657794674, 'evidence_accuracy': 0.44483985765124556, 'evidence_precision': 0.6216216216216216, 'evidence_recall': 0.4791666666666667, 'evidence_f1': 0.5411764705882353, 'similarity_metrics': np.float32(0.9629498), 'contradiction': 0.9901700615882874}","{'distance': 0.07829181494661919, 'evidence_accuracy': 0.3594306049822064, 'evidence_precision': 0.7727272727272727, 'evidence_recall': 0.08854166666666667, 'evidence_f1': 0.15887850467289721, 'similarity_metrics': np.float32(0.9754216), 'contradiction': 0.07998231053352356}"
"{'distance': 0.4084507042253521, 'evidence_accuracy': 0.4971209213051823, 'evidence_precision': 0.2931726907630522, 'evidence_recall': 0.4591194968553459, 'evidence_f1': 0.35784313725490197, 'similarity_metrics': np.float32(0.9833164), 'contradiction': 0.49309632182121277}","{'distance': 0.7777777777777778, 'evidence_accuracy': 0.381957773512476, 'evidence_precision': 0.3200883002207506, 'evidence_recall': 0.9119496855345912, 'evidence_f1': 0.4738562091503268, 'similarity_metrics': np.float32(0.71781445), 'contradiction': 0.8339551687240601}","{'distance': 0.7777777777777778, 'evidence_accuracy': 0.381957773512476, 'evidence_precision': 0.3200883002207506, 'evidence_recall': 0.9119496855345912, 'evidence_f1': 0.4738562091503268, 'similarity_metrics': np.float32(0.71781445), 'contradiction': 0.8339551687240601}","{'distance': 0.4640943193997856, 'evidence_accuracy': 0.44145873320537427, 'evidence_precision': 0.25735294117647056, 'evidence_recall': 0.44025157232704404, 'evidence_f1': 0.3248259860788863, 'similarity_metrics': np.float32(0.98046494), 'contradiction': 0.9884327054023743}","{'distance': 0.5396825396825398, 'evidence_accuracy': 0.3378119001919386, 'evidence_precision': 0.2215568862275449, 'evidence_recall': 0.46540880503144655, 'evidence_f1': 0.30020283975659234, 'similarity_metrics': np.float32(0.9760659), 'contradiction': 0.9903846979141235}","{'distance': 0.5300794551645858, 'evidence_accuracy': 0.3704414587332054, 'evidence_precision': 0.23174603174603176, 'evidence_recall': 0.4591194968553459, 'evidence_f1': 0.3080168776371308, 'similarity_metrics': np.float32(0.9716476), 'contradiction': 0.9911342859268188}","{'distance': 0.007677543186180413, 'evidence_accuracy': 0.6871401151631478, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.979215), 'contradiction': 0.02024979144334793}"
