"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"a white woman is holding a sign. A [[black]] women holding a sign that says, 'free hugs' in the city.","a white woman is holding a sign. A [[noir]] women holding a sign that says, 'free hugs' in the city.",0.14580297470092773,0.8001973628997803,0,1,0,26,"Successful"
"a woman is holding a sign. [[A]] [[black]] [[women]] holding a sign that says, 'free hugs' in the city.","a woman is holding a sign. [[para]] [[nigger]] [[chicas]] holding a sign that says, 'free hugs' in the city.",0.1744527816772461,0.7904171347618103,1,0,1,63,"Successful"
"The person is suddenly picked up by a strong gust of wind and slammed into the side of a building. This [[person]] is walking down the [[street]] and [[talking]] on their [[cellphone]] on a [[windy]] [[day]].","The person is suddenly picked up by a strong gust of wind and slammed into the side of a building. This [[persons]] is walking down the [[st]] and [[talk]] on their [[telefono]] on a [[windward]] [[dating]].",0.13759589195251465,0.2278803586959839,0,0,0,147,"Failed"
"There is a person talking on the phone. This person is walking down the street and talking on their cellphone on a windy [[day]].","There is a person talking on the phone. This person is walking down the street and talking on their cellphone on a windy [[jour]].",0.18080759048461914,0.7832802534103394,1,0,1,31,"Successful"
"A young woman is running through the waves. [[A]] young [[woman]] dressed up semi-formally is [[reading]] book and drinking in the sun, [[seated]] on a [[bench]].","A young woman is running through the waves. [[paras]] young [[gal]] dressed up semi-formally is [[readings]] book and drinking in the sun, [[assisi]] on a [[judges]].",0.13586020469665527,0.25783371925354004,0,0,0,200,"Failed"
"A young woman reads near the ocean. A [[young]] woman dressed up semi-formally is reading book and drinking in the sun, seated on a bench.","A young woman reads near the ocean. A [[younger]] woman dressed up semi-formally is reading book and drinking in the sun, seated on a bench.",0.2016446590423584,0.8180676698684692,1,0,1,25,"Successful"
"The men are wearing bright suits in the park. [[Under]] the glaring [[light]] of a fluorescent [[bulb]], men in [[dark]] [[clothing]] and [[hats]] [[approach]] fare card machines; one [[older]] [[man]] in a blue [[scarf]] [[glances]] up as he [[puts]] on his [[gloves]].","The men are wearing bright suits in the park. [[By]] the glaring [[slight]] of a fluorescent [[lamp]], men in [[noir]] [[linen]] and [[caps]] [[strategy]] fare card machines; one [[longest]] [[guys]] in a blue [[hanky]] [[blinked]] up as he [[posed]] on his [[gloved]].",0.13609588146209717,0.23091363906860352,0,0,0,508,"Failed"
"The man are covering themselves in clothing. Under the glaring light of a fluorescent bulb, men in [[dark]] clothing and hats approach fare card machines; one older man in a blue scarf glances up as he puts on his gloves.","The man are covering themselves in clothing. Under the glaring light of a fluorescent bulb, men in [[overshadow]] clothing and hats approach fare card machines; one older man in a blue scarf glances up as he puts on his gloves.",0.17989003658294678,0.7967789173126221,0,1,0,60,"Successful"
"The man is not confused. One [[confused]] man is standing and [[staring]] off into the [[distance]] in front of some [[ticket]] collecting [[machines]].","The man is not confused. One [[unnerved]] man is standing and [[witnessing]] off into the [[space]] in front of some [[fare]] collecting [[computerised]].",0.1376708745956421,0.19876325130462646,0,0,0,199,"Failed"
"The man is confused. One [[confused]] man is standing and staring off into the distance in front of some ticket collecting machines.","The man is confused. One [[jumbled]] man is standing and staring off into the distance in front of some ticket collecting machines.",0.16676712036132812,0.8370423316955566,1,0,1,23,"Successful"
"A man is taking the bus. [[A]] [[man]] in an [[overcoat]] [[putting]] on his gloves at a [[subway]] [[station]].","A man is taking the bus. [[paras]] [[mec]] in an [[hoodie]] [[place]] on his gloves at a [[metro]] [[poste]].",0.15832656621932983,0.25479990243911743,0,0,0,151,"Failed"
"A person is in the subway station. A man in an overcoat putting on his gloves at a [[subway]] station.","A person is in the subway station. A man in an overcoat putting on his gloves at a [[mclane]] station.",0.21052449941635132,0.8013672828674316,1,0,1,24,"Successful"
"A dog is running up the steps of a building. A female within the foreground is heading towards a large white colored pillar that is apart of a large building with [[people]] are loitering or waiting on the steps of said building.","A dog is running up the steps of a building. A female within the foreground is heading towards a large white colored pillar that is apart of a large building with [[ones]] are loitering or waiting on the steps of said building.",0.1782999038696289,0.7933571338653564,0,1,0,56,"Successful"
"There are several people outside of a building. A female within the foreground is heading towards a large white colored pillar that is apart of a large building with [[people]] are loitering or waiting on the steps of said building.","There are several people outside of a building. A female within the foreground is heading towards a large white colored pillar that is apart of a large building with [[gens]] are loitering or waiting on the steps of said building.",0.2021479606628418,0.8188748359680176,1,0,1,56,"Successful"
"A father looks at his wife and son. [[A]] [[woman]] in a black [[jacket]] and a black and white striped [[skirt]] is [[watching]] a [[woman]] [[talking]] to a little boy sitting on [[concrete]] [[steps]].","A father looks at his wife and son. [[paras]] [[wife]] in a black [[jersey]] and a black and white striped [[blouse]] is [[believe]] a [[wife]] [[talk]] to a little boy sitting on [[certain]] [[stepping]].",0.14932602643966675,0.27029120922088623,0,0,0,424,"Failed"
"A person is talking to a child while another person watches. A woman in a black jacket and a black and white striped skirt is watching a woman [[talking]] to a little boy sitting on concrete steps.","A person is talking to a child while another person watches. A woman in a black jacket and a black and white striped skirt is watching a woman [[deliberations]] to a little boy sitting on concrete steps.",0.18994879722595215,0.8216423988342285,1,0,1,73,"Successful"
"They are walking on top of trees. [[A]] [[woman]] in a blue top and pencil [[skirt]] [[walks]] by a [[balding]] man in a pinstriped [[suit]].","They are walking on top of trees. [[para]] [[baroness]] in a blue top and pencil [[trousers]] [[walk]] by a [[pimply]] man in a pinstriped [[armoured]].",0.1645851731300354,0.2700481414794922,0,0,0,239,"Failed"
"They pass eachother. A woman in a blue top and pencil skirt walks by a [[balding]] man in a pinstriped suit.","They pass eachother. A woman in a blue top and pencil skirt walks by a [[bald]] man in a pinstriped suit.",0.18384790420532227,0.7907360792160034,0,1,0,24,"Successful"
"Two softball players are sitting on a bench. [[A]] softball [[player]] [[throws]] the [[ball]] to her [[teammate]].","Two softball players are sitting on a bench. [[una]] softball [[players]] [[castings]] the [[bola]] to her [[freund]].",0.1798802614212036,0.2684401869773865,0,0,0,97,"Failed"
"Two people are playing softball. A softball [[player]] throws the ball to her teammate.","Two people are playing softball. A softball [[pianist]] throws the ball to her teammate.",0.21440070867538452,0.8059452176094055,1,0,1,28,"Successful"
"There is only one person present. A [[man]] wielding an electric razor is gleefully [[shaving]] [[away]] another man's [[hair]].","There is only one person present. A [[guys]] wielding an electric razor is gleefully [[razors]] [[aside]] another man's [[hairy]].",0.18464505672454834,0.26124829053878784,0,0,0,217,"Failed"
"There are multiple people present. A man wielding an electric [[razor]] is gleefully shaving away another man's hair.","There are multiple people present. A man wielding an electric [[thorny]] is gleefully shaving away another man's hair.",0.20565056800842285,0.8126072883605957,1,0,1,41,"Successful"
"A man is crying at a co-worker's funeral. [[A]] [[man]] [[smiles]] while he shaves the head of another [[man]].","A man is crying at a co-worker's funeral. [[paras]] [[guys]] [[kidd]] while he shaves the head of another [[bro]].",0.1576899290084839,0.256743848323822,0,0,0,209,"Failed"
"A guy is cutting another man's hair. A man [[smiles]] while he shaves the head of another man.","A guy is cutting another man's hair. A man [[grin]] while he shaves the head of another man.",0.19454801082611084,0.7786474227905273,0,1,0,56,"Successful"
"Some people are on land. Two men, one in a red shirt and one in a white [[shirt]], are on a boat in the beautiful blue-green water.","Some people are on land. Two men, one in a red shirt and one in a white [[blouses]], are on a boat in the beautiful blue-green water.",0.19179677963256836,0.7874447107315063,0,1,0,38,"Successful"
"Two men are out boating. Two men, one in a red shirt and one in a white shirt, are on a [[boat]] in the beautiful blue-green water.","Two men are out boating. Two men, one in a red shirt and one in a white shirt, are on a [[houseboat]] in the beautiful blue-green water.",0.21140432357788086,0.8018441200256348,1,0,1,48,"Successful"
"Some men are by water. Two men, one in a red shirt and one in a white shirt, are on a [[boat]] in the beautiful blue-green water.","Some men are by water. Two men, one in a red shirt and one in a white shirt, are on a [[rowboat]] in the beautiful blue-green water.",0.2041482925415039,0.8131623268127441,1,0,1,48,"Successful"
"Lady in red storms out of a cafe. [[A]] [[lady]] in [[pink]] long-sleeved [[blouse]] is [[holding]] a [[pink]] [[bag]] in her [[lap]] as she [[reaches]] something to the [[guy]] next to her.","Lady in red storms out of a cafe. [[paras]] [[woman]] in [[rosa]] long-sleeved [[hoodie]] is [[organization]] a [[soar]] [[pocket]] in her [[laps]] as she [[arriving]] something to the [[dude]] next to her.",0.14271390438079834,0.24123656749725342,0,0,0,299,"Failed"
"Lady with matching pink bag and blouse reaches toward man next to her. [[A]] lady in pink long-sleeved [[blouse]] is holding a pink bag in her lap as she [[reaches]] something to the guy next to her.","Lady with matching pink bag and blouse reaches toward man next to her. [[paras]] lady in pink long-sleeved [[nightgown]] is holding a pink bag in her lap as she [[arrived]] something to the guy next to her.",0.17941057682037354,0.758423924446106,1,0,1,155,"Successful"
"The couple is sleeping. A [[man]] and [[woman]] [[ride]] in a [[mule]] [[drawn]] [[carriage]] as the [[driver]] [[points]] out [[landmarks]].","The couple is sleeping. A [[hubby]] and [[womens]] [[tourist]] in a [[dove]] [[called]] [[carro]] as the [[manipulators]] [[questions]] out [[milestone]].",0.14534485340118408,0.2230849266052246,0,0,0,240,"Failed"
"A man and woman ride a mule. A man and woman ride in a mule drawn carriage as the driver [[points]] out landmarks.","A man and woman ride a mule. A man and woman ride in a mule drawn carriage as the driver [[things]] out landmarks.",0.21098649501800537,0.8170342445373535,1,0,1,40,"Successful"
"The couple is driving. A man and [[woman]] ride in a mule drawn [[carriage]] as the driver points out [[landmarks]].","The couple is driving. A man and [[wife]] ride in a mule drawn [[conveyance]] as the driver points out [[cues]].",0.15411651134490967,0.7928950190544128,0,1,0,83,"Successful"
"People run together. [[Three]] [[people]] [[sit]] on a bench at a station, the [[man]] [[looks]] [[oddly]] at the two [[women]], the [[redheaded]] [[women]] [[looks]] up and forward in an awkward [[position]], and the yellow [[blond]] [[girl]] twiddles with her [[hair]].","People run together. [[Five]] [[inhabitants]] [[sta]] on a bench at a station, the [[guys]] [[noises]] [[strangely]] at the two [[females]], the [[reddish]] [[hen]] [[await]] up and forward in an awkward [[station]], and the yellow [[blonde]] [[consort]] twiddles with her [[tousled]].",0.15174412727355957,0.24339407682418823,0,0,0,541,"Failed"
"People wait at a station. [[Three]] [[people]] [[sit]] on a bench at a station, the [[man]] [[looks]] oddly at the two [[women]], the redheaded [[women]] [[looks]] up and forward in an awkward position, and the yellow blond [[girl]] twiddles with her [[hair]].","People wait at a station. [[Two]] [[ones]] [[seat]] on a bench at a station, the [[dudes]] [[noises]] oddly at the two [[womens]], the redheaded [[womens]] [[noises]] up and forward in an awkward position, and the yellow blond [[feminine]] twiddles with her [[frizzy]].",0.20203864574432373,0.27392566204071045,0,0,0,572,"Failed"
"Some people stand around. [[Three]] [[people]] [[sit]] on a bench at a [[station]], the [[man]] [[looks]] oddly at the [[two]] [[women]], the [[redheaded]] [[women]] [[looks]] up and forward in an [[awkward]] [[position]], and the yellow [[blond]] [[girl]] twiddles with her [[hair]].","Some people stand around. [[Five]] [[capita]] [[sta]] on a bench at a [[poste]], the [[guys]] [[expected]] oddly at the [[three]] [[hen]], the [[redhead]] [[daughters]] [[noises]] up and forward in an [[uneasy]] [[stand]], and the yellow [[haired]] [[babes]] twiddles with her [[tousled]].",0.16379046440124512,0.744605541229248,0,1,0,472,"Successful"
"a man sits on the floor. [[A]] man in [[jeans]] and a brown [[shirt]] [[jumps]] [[high]] in the air in a living [[room]] that [[has]] a [[fireplace]] and [[wooden]] [[floor]].","a man sits on the floor. [[another]] man in [[jean]] and a brown [[sweat]] [[rising]] [[big]] in the air in a living [[salle]] that [[ai]] a [[hearth]] and [[teak]] [[sol]].",0.16333478689193726,0.2690962553024292,0,0,0,304,"Failed"
"a guy in brown jumps up in a room with a wood floor. [[A]] man in jeans and a [[brown]] shirt jumps high in the air in a living room that has a fireplace and wooden floor.","a guy in brown jumps up in a room with a wood floor. [[another]] man in jeans and a [[pallid]] shirt jumps high in the air in a living room that has a fireplace and wooden floor.",0.16831839084625244,0.7865776419639587,1,0,1,27,"Successful"
"a man jumps high. A man in jeans and a brown shirt [[jumps]] high in the air in a living room that has a fireplace and wooden floor.","a man jumps high. A man in jeans and a brown shirt [[altitudes]] high in the air in a living room that has a fireplace and wooden floor.",0.17391669750213623,0.8046293258666992,1,0,1,58,"Successful"
"A man is walking down the street. [[Man]] [[jumping]] up in the [[air]] and splitting his [[legs]] with his [[mouth]] open.","A man is walking down the street. [[Fellas]] [[strides]] up in the [[jet]] and splitting his [[knees]] with his [[lips]] open.",0.1777728796005249,0.23518598079681396,0,0,0,182,"Failed"
"A man is jumping. Man [[jumping]] up in the air and splitting his legs with his mouth open.","A man is jumping. Man [[climb]] up in the air and splitting his legs with his mouth open.",0.17588597536087036,0.8177255988121033,1,0,1,37,"Successful"
"A man is falling down on the ground. [[A]] [[man]] [[looks]] back while [[laughing]] and [[walking]].","A man is falling down on the ground. [[paras]] [[homme]] [[noises]] back while [[grinning]] and [[tramping]].",0.15803807973861694,0.2752426266670227,0,0,0,152,"Failed"
"A man is looks behind his shoulder to laugh. A man looks back while [[laughing]] and walking.","A man is looks behind his shoulder to laugh. A man looks back while [[crapping]] and walking.",0.17938053607940674,0.8165754079818726,1,0,1,57,"Successful"
"the man is sitted in the bar. A [[man]] in a [[dark]] long rainproof [[jacket]] but [[dry]] [[hair]] [[walks]] to the [[left]] in a city that [[has]] recently [[rained]].","the man is sitted in the bar. A [[dude]] in a [[noir]] long rainproof [[gown]] but [[seco]] [[haircut]] [[strolling]] to the [[exit]] in a city that [[ha]] recently [[enjoyed]].",0.14639830589294434,0.2796417474746704,0,0,0,320,"Failed"
"a man is walking. A [[man]] in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.","a man is walking. A [[boy]] in a dark long rainproof jacket but dry hair walks to the left in a city that has recently rained.",0.18403899669647217,0.8352272510528564,1,0,1,64,"Successful"
"A naked man walking. [[A]] [[man]] [[wearing]] a [[black]] [[coat]] is [[walking]].","A naked man walking. [[another]] [[mens]] [[harper]] a [[noir]] [[parka]] is [[tramping]].",0.15983176231384277,0.3036222457885742,0,0,0,155,"Failed"
"A man wearing a coat. A man wearing a black [[coat]] is walking.","A man wearing a coat. A man wearing a black [[diaper]] is walking.",0.17703235149383545,0.8483911752700806,1,0,1,61,"Successful"
"A man is waiting for a bus on mars. A [[man]] [[waiting]] for the [[bus]] in a war [[torn]] [[country]].","A man is waiting for a bus on mars. A [[guys]] [[esperanza]] for the [[omnibus]] in a war [[razed]] [[territories]].",0.12961238622665405,0.19026696681976318,0,0,0,156,"Failed"
"Two women embrace on the sidewalk. A [[man]] and a woman embracing on the sidewalk.","Two women embrace on the sidewalk. A [[mec]] and a woman embracing on the sidewalk.",0.1810128092765808,0.7978156805038452,0,1,0,59,"Successful"
"A woman and a man are outside. A man and a [[woman]] embracing on the sidewalk.","A woman and a man are outside. A man and a [[lady]] embracing on the sidewalk.",0.21120458841323853,0.8209795951843262,1,0,1,40,"Successful"
"Four male humans crossing the road. 2 [[women]] and 2 [[girls]] [[crossing]] the [[road]]","Four male humans crossing the road. 2 [[missus]] and 2 [[mujer]] [[passage]] the [[avenida]]",0.1637728214263916,0.24753975868225098,0,0,0,175,"Failed"
"There are 4 female humans who are moving. 2 women and 2 girls [[crossing]] the [[road]]","There are 4 female humans who are moving. 2 women and 2 girls [[traversing]] the [[routing]]",0.1934264898300171,0.7775318622589111,0,1,0,87,"Successful"
"There are people outside. Man walking down a brick sidewalk in a business suit reading a paper and smoking a cigar with a [[woman]] wearing sunglasses walking behind him to his left.","There are people outside. Man walking down a brick sidewalk in a business suit reading a paper and smoking a cigar with a [[hoochie]] wearing sunglasses walking behind him to his left.",0.20108449459075928,0.8152197599411011,1,0,1,57,"Successful"
"Three guys are hiking across the desert. [[Three]] [[men]] are [[playing]] [[frisbee]] in the [[woods]].","Three guys are hiking across the desert. [[Iii]] [[fellas]] are [[plays]] [[dodgeball]] in the [[muk]].",0.14027613401412964,0.23739385604858398,0,0,0,124,"Failed"
"Three men are outside. Three [[men]] are playing frisbee in the woods.","Three men are outside. Three [[dawgs]] are playing frisbee in the woods.",0.18382889032363892,0.8592445254325867,1,0,1,44,"Successful"
"The man is blond. [[A]] black-haired [[man]] is [[entertaining]] a [[crowd]] with a [[hula]] [[hoop]].","The man is blond. [[another]] black-haired [[mens]] is [[comedy]] a [[abundance]] with a [[aloha]] [[basketball]].",0.13404172658920288,0.1763247847557068,0,0,0,114,"Failed"
"A man has black hair. A black-haired [[man]] is entertaining a crowd with a hula hoop.","A man has black hair. A black-haired [[fellers]] is entertaining a crowd with a hula hoop.",0.18636548519134521,0.8202366828918457,1,0,1,61,"Successful"
"The man is standing inside a restaurant. A [[man]] sitting [[outside]] [[playing]] a [[musical]] [[instrument]].","The man is standing inside a restaurant. A [[hubby]] sitting [[outboard]] [[betting]] a [[orchestras]] [[accoutrements]].",0.14249587059020996,0.24445092678070068,0,0,0,147,"Failed"
"The man is playing music outdoors. A man sitting outside [[playing]] a musical instrument.","The man is playing music outdoors. A man sitting outside [[gambling]] a musical instrument.",0.1858886480331421,0.8130895495414734,1,0,1,53,"Successful"
"man walking a dog. [[A]] [[woman]] [[carries]] a small, [[unhappy]] [[child]] in a [[busy]] [[street]] [[scene]].","man walking a dog. [[para]] [[madams]] [[bringing]] a small, [[regretful]] [[jr]] in a [[occupy]] [[calle]] [[screenplays]].",0.15044087171554565,0.2379763126373291,0,0,0,281,"Failed"
"woman carrying a child. A woman [[carries]] a small, unhappy child in a busy street scene.","woman carrying a child. A woman [[is]] a small, unhappy child in a busy street scene.",0.1538802981376648,0.856371283531189,1,0,1,46,"Successful"
"A family is out to eat at a restaurant. Family gathered together in a [[house]] [[enjoying]] each other company.","A family is out to eat at a restaurant. Family gathered together in a [[families]] [[partaking]] each other company.",0.15242856740951538,0.7862118482589722,0,1,0,80,"Successful"
"A family is enjoying a night at home. [[Family]] gathered together in a house [[enjoying]] each other company.","A family is enjoying a night at home. [[Dwellings]] gathered together in a house [[enjoyed]] each other company.",0.1692637801170349,0.8066980242729187,1,0,1,71,"Successful"
"Woman fixes her hair. [[Woman]] adjusting her [[eyeglasses]].","Woman fixes her hair. [[Chica]] adjusting her [[hues]].",0.15198862552642822,0.7823300361633301,0,1,0,73,"Successful"
"Woman adjusts her glasses. Woman adjusting her [[eyeglasses]].","Woman adjusts her glasses. Woman adjusting her [[cups]].",0.19440758228302002,0.845475971698761,1,0,1,30,"Successful"
"A woman sits beside the escalator. [[A]] woman in a green suit [[walking]] towards an [[escalator]].","A woman sits beside the escalator. [[para]] woman in a green suit [[feet]] towards an [[escalators]].",0.1824173927307129,0.722434937953949,0,1,0,70,"Successful"
"A woman walks to an escalator. [[A]] [[woman]] in a green suit walking towards an escalator.","A woman walks to an escalator. [[another]] [[girl]] in a green suit walking towards an escalator.",0.20849645137786865,0.7451706528663635,1,0,1,57,"Successful"
"Two youths were pushing each other. 2 [[kids]] who [[look]] [[related]] are [[hanging]] out with 1 of them [[looking]] [[very]] emotional and [[hugging]] the other.","Two youths were pushing each other. 2 [[kiddo]] who [[seems]] [[interlocked]] are [[stopped]] out with 1 of them [[seeing]] [[heavily]] emotional and [[snuggled]] the other.",0.21095943450927734,0.27122801542282104,0,0,0,237,"Failed"
"Two kids were hugging. 2 [[kids]] who look related are hanging out with 1 of them looking very emotional and hugging the other.","Two kids were hugging. 2 [[infant]] who look related are hanging out with 1 of them looking very emotional and hugging the other.",0.2001335620880127,0.7706362009048462,1,0,1,59,"Successful"
"Two kids are running down a highway. Two [[children]], both [[wearing]] [[tan]] [[coats]], are [[embracing]] one another.","Two kids are running down a highway. Two [[kid]], both [[wears]] [[beige]] [[tracksuits]], are [[includes]] one another.",0.19203031063079834,0.2623821496963501,0,0,0,134,"Failed"
"Two kids are hugging. Two children, both wearing tan coats, are [[embracing]] one another.","Two kids are hugging. Two children, both wearing tan coats, are [[kissing]] one another.",0.19148552417755127,0.8272620439529419,1,0,1,40,"Successful"
"A man in a sweater vest is looking at a limo. A man in a [[construction]] vest is looking at a [[vehicle]].","A man in a sweater vest is looking at a limo. A man in a [[constructs]] vest is looking at a [[vehicular]].",0.1420360803604126,0.7829010486602783,0,1,0,73,"Successful"
"A construction worker is looking at a car. A man in a [[construction]] vest is looking at a vehicle.","A construction worker is looking at a car. A man in a [[construct]] vest is looking at a vehicle.",0.21435242891311646,0.8008756637573242,1,0,1,36,"Successful"
"A vendor talks to a customer. A sungalsses vendor [[gazes]] into the [[distance]].","A vendor talks to a customer. A sungalsses vendor [[rapt]] into the [[cota]].",0.16765177249908447,0.7663031220436096,0,1,0,70,"Successful"
"A vendor stares into space. A sungalsses [[vendor]] gazes into the distance.","A vendor stares into space. A sungalsses [[purchaser]] gazes into the distance.",0.2166590690612793,0.8154985308647156,1,0,1,53,"Successful"
"The man in the black hat is sitting on a park bench watching the kids swing. A man wearing a black cap is [[suspended]] in the [[air]] on a swing, as children are swinging on a [[swing]] set.","The man in the black hat is sitting on a park bench watching the kids swing. A man wearing a black cap is [[suspension]] in the [[aria]] on a swing, as children are swinging on a [[wobbling]] set.",0.126012921333313,0.7980328798294067,0,1,0,117,"Successful"
"A man in a black hat is swinging with some children. A [[man]] wearing a [[black]] cap is suspended in the air on a swing, as children are swinging on a swing set.","A man in a black hat is swinging with some children. A [[dawg]] wearing a [[noir]] cap is suspended in the air on a swing, as children are swinging on a swing set.",0.15179479122161865,0.7853559255599976,1,0,1,74,"Successful"
"The skater is sitting on the ground. [[In]] a [[chain]] link enclosed skate park a skater [[goes]] over one of the [[obstacles]].Wit.","The skater is sitting on the ground. [[Onto]] a [[lines]] link enclosed skate park a skater [[is]] over one of the [[challenge]].Wit.",0.1663774847984314,0.7780313491821289,0,1,0,120,"Successful"
"A person is skating. In a chain link enclosed skate park a [[skater]] goes over one of the obstacles.Wit.","A person is skating. In a chain link enclosed skate park a [[skate]] goes over one of the obstacles.Wit.",0.20546603202819824,0.80766761302948,1,0,1,31,"Successful"
"Neither one of them enjoy smoking. A couple of [[females]] are [[talking]] to each other while one is [[flicking]] her [[cigarette]].","Neither one of them enjoy smoking. A couple of [[womens]] are [[mentioning]] to each other while one is [[leaned]] her [[cig]].",0.2137317657470703,0.26412928104400635,0,0,0,161,"Failed"
"One of the females is a smoker. A couple of females are talking to each other while one is [[flicking]] her [[cigarette]].","One of the females is a smoker. A couple of females are talking to each other while one is [[flicked]] her [[smokeless]].",0.19016385078430176,0.8042713403701782,1,0,1,66,"Successful"
"A man is playing golf with his friends. [[A]] [[man]] in a plaid red [[shirt]] [[casts]] his [[fishing]] [[line]] out into the [[water]].","A man is playing golf with his friends. [[another]] [[hombre]] in a plaid red [[sweat]] [[sheds]] his [[fishermen]] [[linea]] out into the [[aguas]].",0.14333057403564453,0.26053547859191895,0,0,0,183,"Failed"
"A man is fishing. [[A]] [[man]] in a plaid red shirt casts his fishing line out into the water.","A man is fishing. [[another]] [[copulate]] in a plaid red shirt casts his fishing line out into the water.",0.16646325588226318,0.7976032495498657,1,0,1,63,"Successful"
"People waiting in line at an amusement park. [[A]] [[group]] of [[people]] [[wait]] to [[cross]] the street in new york","People waiting in line at an amusement park. [[para]] [[pooling]] of [[hombres]] [[awaited]] to [[rist]] the street in new york",0.21898174285888672,0.7217023968696594,0,1,0,165,"Successful"
"Group of people waiting to cross the street. A group of people [[wait]] to cross the street in [[new]] york","Group of people waiting to cross the street. A group of people [[expectations]] to cross the street in [[freshly]] york",0.1761012077331543,0.7427337169647217,1,0,1,68,"Successful"
"There are dogs in the kennel. Three [[children]] in a black dog kennel.","There are dogs in the kennel. Three [[minor]] in a black dog kennel.",0.1975618600845337,0.7951313257217407,0,1,0,58,"Successful"
"A lady in black leather trench coat, with matching black leather boots walks away from the camera in her front with her bag strapped to her shoulders. A woman in a black leather shirt trench-coat and black leather calf-high boots and carrying a [[colorful]] bag with a shoulder strap faces away from the camera with a yellow post visible just in front of her.","A lady in black leather trench coat, with matching black leather boots walks away from the camera in her front with her bag strapped to her shoulders. A woman in a black leather shirt trench-coat and black leather calf-high boots and carrying a [[sumptuous]] bag with a shoulder strap faces away from the camera with a yellow post visible just in front of her.",0.2110651135444641,0.735197126865387,0,1,0,63,"Successful"
"The man spreads his arms while standing in front of a railing. [[A]] young man in a heavy brown winter coat stands in front of a blue [[railing]] with his [[arms]] spread.","The man spreads his arms while standing in front of a railing. [[paras]] young man in a heavy brown winter coat stands in front of a blue [[drawbridge]] with his [[gun]] spread.",0.16983211040496826,0.7657344341278076,1,0,1,82,"Successful"
"Someone wearing a cotton shirt was looking at a green hair comb. [[A]] [[black]] [[man]] [[wearing]] a down jacket with his arms [[spread]] and [[holding]] a [[pink]] comb.","Someone wearing a cotton shirt was looking at a green hair comb. [[para]] [[noir]] [[mens]] [[seaport]] a down jacket with his arms [[broadcast]] and [[organising]] a [[climbed]] comb.",0.1802232265472412,0.8100767135620117,0,1,0,233,"Successful"
"A man was wearing a jacket while holding a comb. [[A]] black man wearing a down [[jacket]] with his arms spread and [[holding]] a pink comb.","A man was wearing a jacket while holding a comb. [[para]] black man wearing a down [[windbreaker]] with his arms spread and [[summon]] a pink comb.",0.18999862670898438,0.7500059604644775,1,0,1,106,"Successful"
"The man sits crosslegged on the floor. [[A]] [[man]] in a brown [[jacket]] [[stands]] with his [[arms]] spread.","The man sits crosslegged on the floor. [[another]] [[guy]] in a brown [[hoodie]] [[lifelong]] with his [[cocked]] spread.",0.14742255210876465,0.2349320650100708,0,0,0,177,"Failed"
"The man is upright. A man in a brown jacket stands with his [[arms]] [[spread]].","The man is upright. A man in a brown jacket stands with his [[disarmament]] [[spreads]].",0.19122838973999023,0.784389317035675,0,1,0,90,"Successful"
"A woman is sitting in a restaurant. An [[older]] [[man]] in a [[printed]] [[shirt]], [[smoking]] on a [[busy]] [[street]].","A woman is sitting in a restaurant. An [[sheiks]] [[mec]] in a [[copied]] [[sweatshirt]], [[smoky]] on a [[overpopulated]] [[sant]].",0.1618427038192749,0.23897922039031982,0,0,0,179,"Failed"
"A man is smoking on a street. An older man in a printed shirt, [[smoking]] on a busy [[street]].","A man is smoking on a street. An older man in a printed shirt, [[fume]] on a busy [[rau]].",0.17049646377563477,0.7939977645874023,1,0,1,51,"Successful"
"A lady is taking a bus. [[A]] young [[woman]] is about to [[descend]] the stairs into a [[metro]] station.","A lady is taking a bus. [[paras]] young [[wife]] is about to [[descended]] the stairs into a [[mcclane]] station.",0.17785656452178955,0.2525986433029175,0,0,0,127,"Failed"
"A young lady is outside the train station. A young woman is about to descend the stairs into a [[metro]] station.","A young lady is outside the train station. A young woman is about to descend the stairs into a [[mcclane]] station.",0.21453940868377686,0.7650638222694397,0,1,0,24,"Successful"
"the large black man is running a race. [[A]] [[large]] African [[American]] man [[sitting]] on a [[camping]] [[chair]].","the large black man is running a race. [[para]] [[grandi]] African [[Usa]] man [[assisi]] on a [[campers]] [[presiding]].",0.14806461334228516,0.27988481521606445,0,0,0,177,"Failed"
"The large black man is relaxing in the chair. A large [[African]] American man sitting on a camping [[chair]].","The large black man is relaxing in the chair. A large [[Continent]] American man sitting on a camping [[presiding]].",0.19152981042861938,0.796349287033081,1,0,1,43,"Successful"
"The man is 10 years old. An [[old]] gray-haired man with glasses in a gray t-shirt is [[working]] on a [[sculpture]].","The man is 10 years old. An [[sheiks]] gray-haired man with glasses in a gray t-shirt is [[function]] on a [[carved]].",0.15741968154907227,0.7931767106056213,0,1,0,122,"Successful"
"The man is old. An [[old]] gray-haired man with glasses in a gray t-shirt is working on a sculpture.","The man is old. An [[past]] gray-haired man with glasses in a gray t-shirt is working on a sculpture.",0.1838984489440918,0.8136373162269592,1,0,1,55,"Successful"
