"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"the woman is lying down sleeping. [[A]] [[woman]] is [[carrying]] two [[children]] in the [[middle]] of a [[large]] crowd.","the woman is lying down sleeping. [[another]] [[chicas]] is [[carries]] two [[infants]] in the [[midst]] of a [[sizeable]] crowd.",0.02312988042831421,0.14382171630859375,0,0,0,189,"Failed"
"a woman carries children. A woman is carrying two [[children]] in the middle of a large crowd.","a woman carries children. A woman is carrying two [[infantile]] in the middle of a large crowd.",0.03667950630187988,0.919971227645874,1,0,1,53,"Successful"
"Four people are talking to each other outside. Two [[women]], [[standing]] at a [[fence]], are [[each]] [[talking]] on their [[cellphones]], while [[two]] [[men]] [[sitting]] on the [[opposite]] side of the [[fence]] are having a [[conversation]].","Four people are talking to each other outside. Two [[hoochie]], [[ongoing]] at a [[roadblock]], are [[both]] [[habla]] on their [[telephones]], while [[three]] [[folks]] [[tis]] on the [[versa]] side of the [[hindrance]] are having a [[speak]].",0.0010538101196289062,0.8584641814231873,0,1,0,343,"Successful"
"Two men and two women are outside having conversations. Two women, standing at a fence, are each talking on their cellphones, while [[two]] men sitting on the opposite side of the fence are having a conversation.","Two men and two women are outside having conversations. Two women, standing at a fence, are each talking on their cellphones, while [[three]] men sitting on the opposite side of the fence are having a conversation.",0.08596682548522949,0.999336302280426,1,0,1,24,"Successful"
"The two men and women are talking to people that they know. Two [[women]], [[standing]] at a fence, are [[each]] [[talking]] on their [[cellphones]], while [[two]] [[men]] [[sitting]] on the opposite side of the [[fence]] are [[having]] a [[conversation]].","The two men and women are talking to people that they know. Two [[girls]], [[unchanging]] at a fence, are [[all]] [[telling]] on their [[handphone]], while [[three]] [[dawgs]] [[sittin]] on the opposite side of the [[railings]] are [[adopting]] a [[lectures]].",0.001138448715209961,0.10615038871765137,0,0,0,313,"Failed"
"The men are inside. [[Three]] [[men]] [[stand]] on a [[sidewalk]] wearing [[construction]] hats.","The men are inside. [[Deux]] [[males]] [[booth]] on a [[promenade]] wearing [[erected]] hats.",0.024049580097198486,0.08620190620422363,0,0,0,181,"Failed"
"The men are outside. Three [[men]] stand on a sidewalk wearing construction hats.","The men are outside. Three [[roosters]] stand on a sidewalk wearing construction hats.",0.020731806755065918,0.9829840660095215,1,0,1,45,"Successful"
"2 male humans are sleeping. Two [[men]] in [[hard]] [[hats]] [[look]] at a [[building]] while on the side of a street.","2 male humans are sleeping. Two [[dawgs]] in [[heavy]] [[berets]] [[gazing]] at a [[structure]] while on the side of a street.",0.008306622505187988,0.0908435583114624,0,0,0,211,"Failed"
"2 male humans are outside with a hat on. Two men in hard [[hats]] look at a building while on the side of a street.","2 male humans are outside with a hat on. Two men in hard [[brimmed]] look at a building while on the side of a street.",0.05438053607940674,0.9887669086456299,1,0,1,30,"Successful"
"Two women dressed in opposing team colors of brown and black and red and black fight in a karate match. A man in a [[black]] [[shirt]] and [[brown]] pants is [[jumping]] in the air [[performing]] a [[karate]] kick towards a man in a red [[shirt]] and black hat.","Two women dressed in opposing team colors of brown and black and red and black fight in a karate match. A man in a [[noir]] [[sleeve]] and [[haired]] pants is [[rises]] in the air [[executing]] a [[dojo]] kick towards a man in a red [[robe]] and black hat.",0.011912107467651367,0.09946107864379883,0,0,0,422,"Failed"
"Two males are involved in martial arts. A [[man]] in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black [[hat]].","Two males are involved in martial arts. A [[roosters]] in a black shirt and brown pants is jumping in the air performing a karate kick towards a man in a red shirt and black [[chap]].",0.020724773406982422,0.9936761856079102,1,0,1,102,"Successful"
"The woman is sitting at home. [[A]] [[woman]] [[floats]] in an innertube in a large body of [[water]].","The woman is sitting at home. [[para]] [[giris]] [[flotation]] in an innertube in a large body of [[river]].",0.008626103401184082,0.11305516958236694,0,0,0,138,"Failed"
"The woman is relaxing in water. A [[woman]] floats in an innertube in a large body of water.","The woman is relaxing in water. A [[girl]] floats in an innertube in a large body of water.",0.08472275733947754,0.9974587559700012,1,0,1,51,"Successful"
"The man is wearing tan pants. [[A]] man dressed in a [[brown]] shirt and tan [[shorts]] is down on one knee looking at some type of [[machinery]].","The man is wearing tan pants. [[another]] man dressed in a [[browns]] shirt and tan [[pantaloons]] is down on one knee looking at some type of [[paraphernalia]].",0.03477603197097778,0.9967394471168518,0,1,0,91,"Successful"
"The man is examining a machine. A man dressed in a brown shirt and tan shorts is down on one knee looking at some type of [[machinery]].","The man is examining a machine. A man dressed in a brown shirt and tan shorts is down on one knee looking at some type of [[tooling]].",0.012700796127319336,0.9034425020217896,1,0,1,44,"Successful"
"A man sitting on a barren floor. A man is sitting on the floor and is [[surrounded]] by [[pictures]].","A man sitting on a barren floor. A man is sitting on the floor and is [[encircled]] by [[portraiture]].",0.02456265687942505,0.8693228960037231,0,1,0,82,"Successful"
"A man sitting on the floor with pictures around him. A man is sitting on the floor and is surrounded by [[pictures]].","A man sitting on the floor with pictures around him. A man is sitting on the floor and is surrounded by [[cinematographer]].",0.029340684413909912,0.9856641292572021,1,0,1,49,"Successful"
"A man sitting on the floor with photographs around him. A man is sitting on the floor and is surrounded by [[pictures]].","A man sitting on the floor with photographs around him. A man is sitting on the floor and is surrounded by [[photographing]].",0.023151755332946777,0.8670786023139954,1,0,1,51,"Successful"
"A group of people are standing around with smiles are their faces, and in the background are more people and handmade signs. A group of people [[standing]] around smiling, and in the background are more people and [[handmade]] signs.","A group of people are standing around with smiles are their faces, and in the background are more people and handmade signs. A group of people [[continues]] around smiling, and in the background are more people and [[bullshitted]] signs.",0.09290289878845215,0.9951796531677246,1,0,1,63,"Successful"
"There is a group of people standing around and smiling. A group of people standing around [[smiling]], and in the background are more people and handmade signs.","There is a group of people standing around and smiling. A group of people standing around [[smiles]], and in the background are more people and handmade signs.",0.08767735958099365,0.8544073104858398,1,0,1,55,"Successful"
"Two boys are moving at high speed. Two boys [[running]] down a outer hallway of an apartment building, with one running into [[frame]] with the other running ahead down the hall.","Two boys are moving at high speed. Two boys [[fulfilment]] down a outer hallway of an apartment building, with one running into [[cadre]] with the other running ahead down the hall.",0.02430969476699829,0.8651771545410156,1,0,1,64,"Successful"
"Men are playing basketball. [[A]] group of [[children]] [[divided]] into a [[maroon]] team and a blue [[team]] [[playing]] a soccer [[game]].","Men are playing basketball. [[para]] group of [[infant]] [[seperated]] into a [[chestnut]] team and a blue [[machine]] [[replicating]] a soccer [[ballgame]].",0.0207444429397583,0.11148595809936523,0,0,0,293,"Failed"
"Kids are playing soccer. A group of children divided into a maroon team and a blue team playing a [[soccer]] game.","Kids are playing soccer. A group of children divided into a maroon team and a blue team playing a [[football]] game.",0.016116738319396973,0.9812928438186646,1,0,1,25,"Successful"
"A girl is climbing up a ladder. A young girl with purple pants, a striped jacket, and a white hat is [[climbing]] up a ladder made of logs.","A girl is climbing up a ladder. A young girl with purple pants, a striped jacket, and a white hat is [[soars]] up a ladder made of logs.",0.034196317195892334,0.9658540487289429,1,0,1,67,"Successful"
"Nobody is jumping. [[A]] bearded [[man]] jumps in the [[snow]] with the ocean in the background and an [[orange]], recumbent [[bike]] [[parked]] [[near]] a [[road]] [[sign]].","Nobody is jumping. [[paras]] bearded [[hubby]] jumps in the [[xue]] with the ocean in the background and an [[citron]], recumbent [[motorbike]] [[stuck]] [[roundabout]] a [[motorway]] [[signed]].",0.04578357934951782,0.0943753719329834,0,0,0,317,"Failed"
"A human jumping. A bearded [[man]] jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign.","A human jumping. A bearded [[homme]] jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign.",0.1204572319984436,0.924056351184845,1,0,1,67,"Successful"
"Three girls are seated. Three girls are [[standing]] and talking to each other.","Three girls are seated. Three girls are [[continued]] and talking to each other.",0.008617758750915527,0.9654780030250549,0,1,0,25,"Successful"
"Three girls are talking. Three girls are standing and [[talking]] to each other.","Three girls are talking. Three girls are standing and [[lectures]] to each other.",0.0386616587638855,0.897638201713562,1,0,1,59,"Successful"
"Nobody has a trumpet. [[A]] boy [[plays]] his trumpet during a [[performance]] with his [[band]].","Nobody has a trumpet. [[para]] boy [[gaming]] his trumpet during a [[executes]] with his [[stripe]].",0.011013686656951904,0.09407049417495728,0,0,0,174,"Failed"
"A human with a trumpet. A [[boy]] plays his trumpet during a performance with his band.","A human with a trumpet. A [[guy]] plays his trumpet during a performance with his band.",0.009834885597229004,0.9490436315536499,0,1,0,59,"Successful"
"A woman is doing a stage dive into a crowd. [[A]] [[woman]] in a red long-sleeved [[shirt]] and blue [[jeans]] stands at the lectern [[speaking]] at or about GLAM [[U]] WIKI.","A woman is doing a stage dive into a crowd. [[para]] [[dame]] in a red long-sleeved [[wrapper]] and blue [[pants]] stands at the lectern [[commenting]] at or about GLAM [[ni]] WIKI.",0.026131629943847656,0.1409059762954712,0,0,0,199,"Failed"
"A woman is standing at a lectern. A woman in a red long-sleeved shirt and blue jeans [[stands]] at the lectern speaking at or about GLAM U WIKI.","A woman is standing at a lectern. A woman in a red long-sleeved shirt and blue jeans [[kiosk]] at the lectern speaking at or about GLAM U WIKI.",0.024892687797546387,0.9262910485267639,1,0,1,35,"Successful"
"Two women having lunch. Two men [[working]] in a [[small]] [[factory]].","Two women having lunch. Two men [[functioned]] in a [[minimal]] [[manufacturing]].",0.02083534002304077,0.1026465892791748,0,0,0,154,"Failed"
"Men working in a factory. Two men working in a small [[factory]].","Men working in a factory. Two men working in a small [[centers]].",0.07834804058074951,0.9977671504020691,1,0,1,39,"Successful"
"The man is near a red flower. [[A]] [[man]] is outdoors looking directly at the camera, and in front of him is a yellow [[flower]].","The man is near a red flower. [[another]] [[boy]] is outdoors looking directly at the camera, and in front of him is a yellow [[fleur]].",0.00980907678604126,0.10230422019958496,0,0,0,158,"Failed"
"The man stands before the camera outside. A man is outdoors looking directly at the [[camera]], and in front of him is a yellow flower.","The man stands before the camera outside. A man is outdoors looking directly at the [[house]], and in front of him is a yellow flower.",0.05874156951904297,0.9978484511375427,1,0,1,19,"Successful"
"The man poses with a yellow flower. A man is outdoors looking directly at the camera, and in front of him is a yellow [[flower]].","The man poses with a yellow flower. A man is outdoors looking directly at the camera, and in front of him is a yellow [[petal]].",0.026401281356811523,0.9522665739059448,1,0,1,62,"Successful"
"The man has shorts on. A man in a leaf-patterned [[short]] stand behind a sunflower, smiling at the camera.","The man has shorts on. A man in a leaf-patterned [[little]] stand behind a sunflower, smiling at the camera.",0.018068373203277588,0.9875409603118896,1,0,1,20,"Successful"
"A woman is sitting on a train. [[A]] [[woman]] in black walks past a shop [[selling]] a t-shirt [[depicting]] a tattooed [[woman]] smoking a [[cigarette]].","A woman is sitting on a train. [[another]] [[girl]] in black walks past a shop [[vending]] a t-shirt [[illustrating]] a tattooed [[chica]] smoking a [[smokeless]].",0.019959092140197754,0.08696097135543823,0,0,0,310,"Failed"
"A woman is walking down the street of shops. A woman in black walks past a [[shop]] selling a t-shirt depicting a tattooed woman smoking a cigarette.","A woman is walking down the street of shops. A woman in black walks past a [[stockroom]] selling a t-shirt depicting a tattooed woman smoking a cigarette.",0.09261715412139893,0.9776703119277954,1,0,1,67,"Successful"
"The old people are sleeping in the living room. Some [[elderly]] [[people]] are [[playing]] [[instruments]] in a park.","The old people are sleeping in the living room. Some [[alumni]] [[citizens]] are [[staking]] [[devices]] in a park.",0.003978371620178223,0.08503687381744385,0,0,0,134,"Failed"
"A group of old people are outdoors playing music. Some [[elderly]] people are playing instruments in a park.","A group of old people are outdoors playing music. Some [[former]] people are playing instruments in a park.",0.08967524766921997,0.9741522073745728,1,0,1,39,"Successful"
"The man is running the train into another train. [[A]] man on one [[miniature]] train passes a circular [[object]] to a man on another [[train]] as they [[pass]] by.","The man is running the train into another train. [[another]] man on one [[archetype]] train passes a circular [[finality]] to a man on another [[railways]] as they [[adopting]] by.",0.007165312767028809,0.09445202350616455,0,0,0,219,"Failed"
"A man is riding a tiny train and sees another man on a different train. [[A]] man on one miniature train passes a circular object to a man on another train as they [[pass]] by.","A man is riding a tiny train and sees another man on a different train. [[paras]] man on one miniature train passes a circular object to a man on another train as they [[enact]] by.",0.0030236244201660156,0.8653507232666016,0,1,0,40,"Successful"
"The car is a convertible. [[A]] [[car]] is [[loaded]] with [[items]] on the [[top]].","The car is a convertible. [[para]] [[trucks]] is [[saddled]] with [[section]] on the [[major]].",0.0294034481048584,0.15691006183624268,0,0,0,155,"Failed"
"The car has stuff on top. A [[car]] is loaded with items on the [[top]].","The car has stuff on top. A [[boxcars]] is loaded with items on the [[higher]].",0.0018481612205505371,0.9274028539657593,1,0,1,54,"Successful"
"Two men are sitting on the grass next to a car. A gray [[rally]] [[car]] is being [[driven]] by [[two]] adult [[males]] while a [[large]] white container is tied down on top of the [[roof]].","Two men are sitting on the grass next to a car. A gray [[backlash]] [[railcar]] is being [[headed]] by [[three]] adult [[sexes]] while a [[momentous]] white container is tied down on top of the [[skylights]].",0.005051374435424805,0.11128950119018555,0,0,0,316,"Failed"
"Two men are in a car. A gray rally car is being driven by [[two]] adult males while a large white container is tied down on top of the roof.","Two men are in a car. A gray rally car is being driven by [[three]] adult males while a large white container is tied down on top of the roof.",0.04927825927734375,0.9971786737442017,1,0,1,19,"Successful"
"People are dancing to music in a club. [[People]] [[buy]] [[fruits]] and [[vegetables]] at an [[open]] [[air]] [[market]].","People are dancing to music in a club. [[Hombres]] [[acquisition]] [[result]] and [[cabbages]] at an [[starts]] [[airbase]] [[commercialized]].",0.0035788416862487793,0.03675919771194458,0,0,0,241,"Failed"
"People buy produce at a market. People buy fruits and vegetables at an [[open]] air market.","People buy produce at a market. People buy fruits and vegetables at an [[launch]] air market.",0.01849806308746338,0.9233582615852356,1,0,1,37,"Successful"
"People are shopping for many things at the market. People buy fruits and [[vegetables]] at an open air market.","People are shopping for many things at the market. People buy fruits and [[sauteed]] at an open air market.",0.1042478084564209,0.9051578044891357,0,1,0,61,"Successful"
"A high school band eating spaghetti on Pluto. [[A]] [[high]] [[school]] [[band]] [[getting]] [[ready]] to [[perform]].","A high school band eating spaghetti on Pluto. [[para]] [[greater]] [[teaching]] [[bands]] [[buy]] [[willing]] to [[attain]].",0.0020006299018859863,0.06674760580062866,0,0,0,227,"Failed"
"A high school band prepares themselves to put on a musical performance. A high school [[band]] getting ready to perform.","A high school band prepares themselves to put on a musical performance. A high school [[bunch]] getting ready to perform.",0.05608797073364258,0.8650968670845032,1,0,1,34,"Successful"
"A high school band prepares to play in front of a large crowd. A high school [[band]] getting ready to perform.","A high school band prepares to play in front of a large crowd. A high school [[strapping]] getting ready to perform.",0.07784509658813477,0.9007482528686523,1,0,1,33,"Successful"
"No one is wearing aprons. Two [[women]] wearing [[aprons]] and hairnets [[look]] at [[each]] other while they [[reach]] into [[metal]] [[canisters]].","No one is wearing aprons. Two [[chicas]] wearing [[pads]] and hairnets [[consider]] at [[every]] other while they [[achieving]] into [[smelting]] [[canister]].",0.007259726524353027,0.06415444612503052,0,0,0,215,"Failed"
"The person is sitting at home watching television. The [[person]] is [[fishing]], with [[waves]] [[splashing]] around him.","The person is sitting at home watching television. The [[personality]] is [[harvested]], with [[surging]] [[scalding]] around him.",0.013887643814086914,0.05521225929260254,0,0,0,96,"Failed"
"A man sits on a ledge. [[A]] [[woman]] with a blue [[jacket]] around her waist is [[sitting]] on the [[ledge]] of some [[stone]] [[ruins]] resting.","A man sits on a ledge. [[para]] [[milady]] with a blue [[parka]] around her waist is [[seated]] on the [[tablets]] of some [[piedras]] [[destruction]] resting.",0.013106942176818848,0.09506011009216309,0,0,0,237,"Failed"
"A woman sits on a ledge. A woman with a blue jacket around her waist is sitting on the [[ledge]] of some stone ruins [[resting]].","A woman sits on a ledge. A woman with a blue jacket around her waist is sitting on the [[tablets]] of some stone ruins [[rest]].",0.016472458839416504,0.8699021339416504,1,0,1,39,"Successful"
"A man is indoors. [[A]] [[man]] wearing a [[black]] [[sweater]] and a [[knit]] [[cap]] sits in front of mountain scenery, with a [[cloudy]] [[sky]] [[overhead]].","A man is indoors. [[another]] [[comrade]] wearing a [[noir]] [[jumper]] and a [[fabrics]] [[bonnet]] sits in front of mountain scenery, with a [[veil]] [[divine]] [[elevated]].",0.029620707035064697,0.09439945220947266,0,0,0,261,"Failed"
"A man is outdoors. A man wearing a black [[sweater]] and a knit cap sits in [[front]] of [[mountain]] scenery, with a cloudy sky overhead.","A man is outdoors. A man wearing a black [[paratrooper]] and a knit cap sits in [[newsweek]] of [[highland]] scenery, with a cloudy sky overhead.",0.010715126991271973,0.9496023654937744,1,0,1,62,"Successful"
"The woman is wearing a purple coat. [[A]] [[woman]] wearing a [[blue]] and [[orange]] coat is sitting outside on a bench in front of a red background.","The woman is wearing a purple coat. [[para]] [[femme]] wearing a [[azur]] and [[amber]] coat is sitting outside on a bench in front of a red background.",0.008171319961547852,0.9456769824028015,0,1,0,79,"Successful"
"The woman wearing the coat is relaxing. A woman wearing a blue and orange coat is [[sitting]] outside on a bench in front of a red background.","The woman wearing the coat is relaxing. A woman wearing a blue and orange coat is [[seated]] outside on a bench in front of a red background.",0.12923657894134521,0.9871605634689331,1,0,1,24,"Successful"
"A boy runs into a wall. One [[tan]] [[girl]] with a wool hat is [[running]] and leaning over an object, while another [[person]] in a wool hat is sitting on the [[ground]].","A boy runs into a wall. One [[beige]] [[fille]] with a wool hat is [[executed]] and leaning over an object, while another [[nobody]] in a wool hat is sitting on the [[floor]].",0.012148261070251465,0.11722958087921143,0,0,0,291,"Failed"
"A tan girl runs leans over an object. One [[tan]] girl with a wool hat is running and [[leaning]] over an object, while another person in a wool hat is sitting on the ground.","A tan girl runs leans over an object. One [[beige]] girl with a wool hat is running and [[oblique]] over an object, while another person in a wool hat is sitting on the ground.",0.031925737857818604,0.9001443386077881,1,0,1,35,"Successful"
"The attraction drew the attention of the tourists. Eight [[tourists]] stand at a railing looking at an attraction.","The attraction drew the attention of the tourists. Eight [[comers]] stand at a railing looking at an attraction.",0.006404280662536621,0.857392430305481,1,0,1,46,"Successful"
"Two people are race car driving. [[Two]] [[people]] standing behind a [[Sonoma]] [[display]] and a [[woman]] with a stroller on the other side.","Two people are race car driving. [[Three]] [[men]] standing behind a [[Redwood]] [[poster]] and a [[girlie]] with a stroller on the other side.",0.010155558586120605,0.047882914543151855,0,0,0,204,"Failed"
"Two people are near a Sonoma store. Two people standing behind a [[Sonoma]] display and a woman with a stroller on the other side.","Two people are near a Sonoma store. Two people standing behind a [[Ojai]] display and a woman with a stroller on the other side.",0.041419029235839844,0.9938818216323853,1,0,1,31,"Successful"
"The people look into the sky. [[A]] [[guy]] and a [[girl]] look down a [[mountain]] [[range]].","The people look into the sky. [[paras]] [[dawgs]] and a [[girlie]] look down a [[hillside]] [[ranging]].",0.011296689510345459,0.09444582462310791,0,0,0,181,"Failed"
"The people look at the mountains. A guy and a girl look down a [[mountain]] range.","The people look at the mountains. A guy and a girl look down a [[foothills]] range.",0.07088214159011841,0.9250441789627075,1,0,1,34,"Successful"
"The chef is at home, fast asleep. [[A]] [[chef]] is [[cutting]] a [[piece]] of [[fish]] with a [[chefs]] [[knife]].","The chef is at home, fast asleep. [[another]] [[leader]] is [[severing]] a [[part]] of [[vascular]] with a [[chief]] [[sabre]].",0.007901549339294434,0.09053146839141846,0,0,0,166,"Failed"
"The chef is dicing fish with his knife. A chef is [[cutting]] a piece of fish with a chefs knife.","The chef is dicing fish with his knife. A chef is [[chopping]] a piece of fish with a chefs knife.",0.08927857875823975,0.9903402328491211,1,0,1,57,"Successful"
"A man is sitting in the sun. [[A]] [[man]] [[walks]] by a building at [[night]].","A man is sitting in the sun. [[another]] [[bro]] [[rides]] by a building at [[nightfall]].",0.03196513652801514,0.13988077640533447,0,0,0,135,"Failed"
"A man is walking. A man [[walks]] by a building at night.","A man is walking. A man [[jumps]] by a building at night.",0.026870906352996826,0.9888913631439209,1,0,1,29,"Successful"
"A old man in a plaid shirt buys apples at the market. An old man in a plaid [[shirt]] and blue [[pants]] is looking in a telescope on a [[sunny]] day.","A old man in a plaid shirt buys apples at the market. An old man in a plaid [[sweat]] and blue [[tracksuit]] is looking in a telescope on a [[sunlight]] day.",0.012373208999633789,0.06487929821014404,0,0,0,261,"Failed"
"The older gentleman wearing a plaid shirt and blue pants looks through the telescope. An old man in a plaid shirt and blue pants is [[looking]] in a telescope on a sunny day.","The older gentleman wearing a plaid shirt and blue pants looks through the telescope. An old man in a plaid shirt and blue pants is [[chasing]] in a telescope on a sunny day.",0.07251381874084473,0.8661158084869385,1,0,1,55,"Successful"
"An extreme mountain biker in mid-jump from underneath rider showing a red sky. An extreme mountain biker in mid-jump from underneath rider showing a [[blue]] sky.","An extreme mountain biker in mid-jump from underneath rider showing a red sky. An extreme mountain biker in mid-jump from underneath rider showing a [[bruising]] sky.",0.0019419193267822266,0.9304302930831909,0,1,0,33,"Successful"
"An extreme biker in mid-jump from underneath rider showing a blue sky. An extreme mountain [[biker]] in mid-jump from underneath rider showing a blue sky.","An extreme biker in mid-jump from underneath rider showing a blue sky. An extreme mountain [[motorcyclists]] in mid-jump from underneath rider showing a blue sky.",0.05111950635910034,0.8732123374938965,1,0,1,45,"Successful"
"A man is riding a motorcycle through a grassy field. [[A]] [[man]] in a white striped [[shirt]] and blue [[jeans]] using a [[water]] [[hose]] to spray [[water]] on the [[ground]] of [[concrete]] [[ruins]].Fo.","A man is riding a motorcycle through a grassy field. [[another]] [[homie]] in a white striped [[wrapper]] and blue [[jean]] using a [[vee]] [[tubing]] to spray [[agua]] on the [[bases]] of [[precise]] [[shambles]].Fo.",0.021012961864471436,0.1327025294303894,0,0,0,323,"Failed"
"A man is spraying water on concrete. A man in a white striped shirt and blue jeans using a water hose to [[spray]] water on the ground of concrete ruins.Fo.","A man is spraying water on concrete. A man in a white striped shirt and blue jeans using a water hose to [[fumigation]] water on the ground of concrete ruins.Fo.",0.02474677562713623,0.8748040199279785,1,0,1,48,"Successful"
"The shirt is red. [[A]] man in a [[white]] striped [[shirt]] and blue [[jeans]] [[using]] a water hose to spray water on the [[ground]] of [[concrete]] [[ruins]].Fo.","The shirt is red. [[another]] man in a [[caucasian]] striped [[undershirt]] and blue [[britches]] [[use]] a water hose to spray water on the [[motive]] of [[precise]] [[demolition]].Fo.",0.027211546897888184,0.09436392784118652,0,0,0,341,"Failed"
"The hose is being used. A man in a white striped shirt and blue jeans [[using]] a water hose to spray water on the ground of [[concrete]] ruins.Fo.","The hose is being used. A man in a white striped shirt and blue jeans [[accustomed]] a water hose to spray water on the ground of [[reality]] ruins.Fo.",0.01076805591583252,0.9246113896369934,1,0,1,63,"Successful"
"A woman laying down sleeping. [[A]] [[woman]] is holding a microphone in one [[hand]] and her mouth is [[open]].","A woman laying down sleeping. [[another]] [[giri]] is holding a microphone in one [[mano]] and her mouth is [[begin]].",0.008639335632324219,0.07907241582870483,0,0,0,135,"Failed"
"A woman standing at a microphone. A woman is holding a [[microphone]] in one hand and her mouth is open.","A woman standing at a microphone. A woman is holding a [[microphones]] in one hand and her mouth is open.",0.11117100715637207,0.8589776754379272,1,0,1,27,"Successful"
"A dog is carrying an object down a grassy side. A brown dog carries an object in its mouth on a [[snowy]] hillside.","A dog is carrying an object down a grassy side. A brown dog carries an object in its mouth on a [[blustery]] hillside.",0.0013445615768432617,0.935256838798523,0,1,0,33,"Successful"
"A dog is carrying something. A brown [[dog]] carries an object in its [[mouth]] on a [[snowy]] [[hillside]].","A dog is carrying something. A brown [[wolfhound]] carries an object in its [[larynx]] on a [[avalanche]] [[hillsides]].",0.02475106716156006,0.8601247072219849,1,0,1,104,"Successful"
"A boy jumps in the air. A boy [[jumps]] on the beach.","A boy jumps in the air. A boy [[hops]] on the beach.",0.08149057626724243,0.993450939655304,1,0,1,59,"Successful"
"The person is wading through water. [[A]] [[person]] [[holds]] a [[bunch]] of brush while [[walking]] down a stone [[path]].","The person is wading through water. [[para]] [[personality]] [[organized]] a [[gang]] of brush while [[tramping]] down a stone [[boulevards]].",0.024038612842559814,0.09527671337127686,0,0,0,189,"Failed"
"The person is walking outside. A person holds a bunch of brush while [[walking]] down a stone path.","The person is walking outside. A person holds a bunch of brush while [[walks]] down a stone path.",0.0553889274597168,0.9287453293800354,1,0,1,30,"Successful"
"Girls are not having a good time. 3 [[girls]] [[chatting]] and laughing on the [[stairwell]].","Girls are not having a good time. 3 [[girl]] [[cat]] and laughing on the [[hallway]].",0.040601372718811035,0.093863844871521,0,0,0,158,"Failed"
"The dogs are laughing. [[Three]] [[people]] sitting on some [[stairs]] [[laughing]].","The dogs are laughing. [[Five]] [[countrymen]] sitting on some [[stair]] [[humour]].",0.010849356651306152,0.04343527555465698,0,0,0,151,"Failed"
"There are three people. [[Three]] people sitting on some stairs laughing.","There are three people. [[Four]] people sitting on some stairs laughing.",0.03598499298095703,0.9827224612236023,1,0,1,13,"Successful"
"Some people with cameras are standing on a train track. People stand along a train track and [[take]] pictures.","Some people with cameras are standing on a train track. People stand along a train track and [[grabs]] pictures.",0.038897037506103516,0.8631801605224609,1,0,1,42,"Successful"
"A man throwing a stretcher. Two rescue guys [[looking]] at a guy on a stretcher","A man throwing a stretcher. Two rescue guys [[trying]] at a guy on a stretcher",0.010693728923797607,0.8837946057319641,0,1,0,51,"Successful"
"A man on a stretcher. Two rescue guys looking at a guy on a [[stretcher]]","A man on a stretcher. Two rescue guys looking at a guy on a [[wastebasket]]",0.020249485969543457,0.9950909614562988,1,0,1,18,"Successful"
"A man is eating pb and j. [[A]] blond-haired [[doctor]] and her African american assistant [[looking]] [[threw]] [[new]] medical [[manuals]].","A man is eating pb and j. [[another]] blond-haired [[medic]] and her African american assistant [[browse]] [[tossing]] [[recent]] medical [[literature]].",0.03322964906692505,0.158039391040802,0,0,0,235,"Failed"
"A doctor is looking at a book. A blond-haired doctor and her African american assistant [[looking]] threw new medical manuals.","A doctor is looking at a book. A blond-haired doctor and her African american assistant [[scoured]] threw new medical manuals.",0.1413891315460205,0.9920730590820312,1,0,1,53,"Successful"
"A man and a young boy are playing a game on a quilt on the floor. [[Six]] [[older]] [[women]] are standing in a row at a table smiling and [[looking]] trough books and other [[material]] [[displayed]] on the [[table]].","A man and a young boy are playing a game on a quilt on the floor. [[Eight]] [[senior]] [[females]] are standing in a row at a table smiling and [[attempting]] trough books and other [[substances]] [[revealed]] on the [[tableau]].",0.06372368335723877,0.09817683696746826,0,0,0,293,"Failed"
"Books are strewn on a table as women look through them. Six older women are standing in a row at a table smiling and looking trough [[books]] and other material displayed on the table.","Books are strewn on a table as women look through them. Six older women are standing in a row at a table smiling and looking trough [[livre]] and other material displayed on the table.",0.07954567670822144,0.9424118995666504,1,0,1,51,"Successful"
"The nurses are eating lunch. [[Nurses]] in a [[medical]] [[setting]] [[conversing]] over a plastic [[cup]].","The nurses are eating lunch. [[Anesthetist]] in a [[dispensary]] [[fixation]] [[earshot]] over a plastic [[glass]].",0.004135012626647949,0.051974356174468994,0,0,0,144,"Failed"
"The people work in the medical field. [[Nurses]] in a medical setting conversing over a plastic cup.","The people work in the medical field. [[Sickbay]] in a medical setting conversing over a plastic cup.",0.05522280931472778,0.854393482208252,1,0,1,26,"Successful"
"the woman holding book and yellow paper star with smiling. Woman [[smiling]] while holding a book and yellow paper star.","the woman holding book and yellow paper star with smiling. Woman [[smirk]] while holding a book and yellow paper star.",0.09392285346984863,0.9983578324317932,1,0,1,59,"Successful"
"The person is walking. [[A]] [[person]], in a striped [[blue]] [[shirt]] and [[pants]], is [[running]] along.","The person is walking. [[paras]] [[persons]], in a striped [[bleu]] [[sweat]] and [[dressy]], is [[enforcing]] along.",0.03916120529174805,0.9163124561309814,0,1,0,143,"Successful"
